,peak0_accuracy,peak0_freqency,peak0_prominence,peak0_width,peak0_width_height,peak1_accuracy,peak1_freqency,peak1_prominence,peak1_width,peak1_width_height,primary_label,peak2_accuracy,peak2_freqency,peak2_prominence,peak2_width,peak2_width_height
0,0.5421939503222895,109.375,6.3949192402782895,2.18433111730172,4.359800872738184,0.5854248862514115,203.125,5.200583375959892,2.412108124286572,4.124641684177422,sposan,,,,,
1,0.29146310690427024,359.375,4.2296425158599416,22.58174578615521,2.6684569077729443,,,,,,sposan,,,,,
2,0.18078598593646888,3984.375,8.023405476948454,19.530915884404266,4.033441885578066,0.31615162317174395,3296.875,1.7613434920190023,14.623124568023114,1.9636957893471216,sposan,,,,,
3,,,,,,0.1211115590109808,2921.875,3.6312143168828417,30.72062248266312,2.709325606311329,sposan,0.3146201869124836,3796.875,1.4109612631775712,11.672360123887215,1.7331344906955624
4,0.34318947264563904,515.625,5.471286399791294,39.58523640710853,2.7463821921468297,0.2498709489670147,3187.5,1.9823645084861563,65.32209348847806,1.8897302029122647,sposan,,,,,
5,0.42992043093660337,62.5,7.535943490611426,3.5082821917050437,11.35970509771986,0.10728450950379577,4468.75,0.4887948316401842,36.965864658243326,0.29328570216380434,sposan,0.7001642169796156,2734.375,0.29530524049801504,3.3351589657729903,0.2450219150332829
6,0.5938340528207826,218.75,0.3296132766388005,2.4620478573964704,1.1134289230313057,0.5299065652269892,1218.75,0.10612341118270192,2.1272366853684304,0.21115650809664874,sposan,,,,,
7,,15.625,3.0970987459826347,1.1440219667938407,14.792272051781818,1.0,3796.875,1.0558648420530694,3.1178303386757875,0.5796163130757886,sposan,0.5194243078556838,156.25,0.6818834826148779,2.0808376627166183,2.7645073680592485
8,0.012999252736465294,312.5,0.17289276476734594,1.0131704588598396,0.9337810379252272,0.7136079838669125,546.875,0.1672876194437617,3.491717449048217,0.4636073177302562,sposan,0.4983554841154738,718.75,0.13280462284000466,3.9868870019908313,0.4036750084619993
9,0.141997456957633,4093.75,9.607322312533576,15.151470243787005,4.948402276944728,0.5173383962089961,31.25,1.808697582822327,2.071844936795527,1.6527973229725919,sposan,0.9406412682595624,1125.0,0.23640831885253885,33.69344225118476,0.3118799100938944
10,0.8089475058766288,3250.0,8.571168946130463,20.93665418163565,4.287109153719461,,,,,,sposan,,,,,
11,0.7949743107493331,3718.75,4.159208841845556,73.16156358172668,2.4743254999232898,,15.625,1.818637905359756,1.663682626784638,5.355759213729604,sposan,,,,,
12,0.4971140206296344,2703.125,5.7029581825122975,7.954089324598327,2.985416410640862,0.8913386301690649,3468.75,3.5054848076852836,18.405805145948136,4.069764315509982,sposan,0.7908909988539323,3093.75,1.5457618602222976,4.782194905619946,4.16143670121622
13,0.198567747603149,2968.75,6.081659875906961,31.194152625168584,3.1755973226871506,,,,,,sposan,,15.625,2.602965597823772,1.2281877814175577,5.720835990999558
14,0.5610432885898272,3703.125,8.570603112698679,6.834386904262915,4.291186343685577,0.2393241686394257,4093.75,3.7236996496334136,11.831584005899401,2.8950695375386735,sposan,,,,,
15,0.284061565138651,3500.0,6.7873404424219235,22.348290329040108,3.4180619254024265,,,,,,sposan,0.4313740377198549,2796.875,1.4097132422815042,7.034501175360191,2.4419945893040698
16,,,,,,,,,,,sposan,1.0,3984.375,0.534490068972171,2.6897670623824577,3.149848747667253
17,0.5437338345710978,31.25,7.36270592427604,2.191703167514018,12.754836218447055,0.3119658383103101,265.625,0.3611732567638661,1.4534162047189303,1.198440828134189,sposan,0.4492734472876201,765.625,0.2437188565473579,1.815783159673174,0.5460346643828711
18,0.224411409162524,4078.125,8.895042167912106,12.893433604022025,4.453311809914796,1.0,3000.0,2.192989593312075,3.843805628775158,2.900289856140996,sposan,,,,,
19,0.6065467847041561,3546.875,5.0193427013183065,66.08155427183428,2.5364064108533326,0.5966277373069767,3625.0,2.2923721818305047,2.479099562582036,3.891157875684683,sposan,0.7235631671426097,3343.75,1.6861323654995326,3.617462946827658,4.151732655054026
20,0.5621296926263077,3718.75,5.933831239271679,15.986468783383346,3.007049464754659,0.5772726020664888,1296.875,1.7661615419548695,54.408586035432606,2.189900325554244,sposan,1.0,3859.375,1.7261350081746571,3.7399432108418864,3.430015310029562
21,0.16310128300256246,3921.875,7.92121129512491,21.507978963785547,3.9610855032841545,,,,,,sposan,,,,,
22,0.7186064535483493,3843.75,7.478509619311364,24.876192394137746,3.7820594709274458,0.5511086151784617,3640.625,2.7889783441629143,6.683131156978392,5.535958523233224,sposan,0.7115030280076461,3515.625,2.5594153021276167,3.4662408866686576,4.9324136291796306
23,0.17675445248770086,3359.375,7.271570392168453,30.367610338793238,3.642327171925152,0.6115879832312168,3656.25,0.7800062374503143,2.574585638001224,3.3174482971922017,sposan,,,,,
24,0.9066024350749056,93.75,9.685169336728928,10.706917260658852,5.818975461517446,,,,,,sposan,0.4669825829569608,3500.0,0.5207509690444216,7.504445205919068,0.3885140742456897
25,0.03562345712774252,4859.375,4.622450469733875,66.36411936087242,2.6174596777117127,0.7003696845880236,140.625,1.5553918429033715,6.674892015683067,1.2063667215391378,sposan,,,,,
