,peak0_accuracy,peak0_freqency,peak0_prominence,peak0_width,peak0_width_height,peak2_accuracy,peak2_freqency,peak2_prominence,peak2_width,peak2_width_height,primary_label,peak1_accuracy,peak1_freqency,peak1_prominence,peak1_width,peak1_width_height
0,0.1833693974523598,3343.75,4.236451983986369,47.75721100621482,2.2807149385107937,0.2570187226081363,515.625,1.9822607381006088,34.99415233082255,1.728643460453278,rehbar1,,,,,
1,,,,,,,,,,,rehbar1,0.6596490344179646,812.5,0.4672908183066097,2.9381435668616263,0.9443682925292824
2,0.7196093898190028,578.125,10.694805882474508,3.5664532394807433,5.961347302963315,1.0,2640.625,0.108956545746547,3.2495660423664674,0.38730482500981983,rehbar1,,,,,
3,,15.625,8.892616054670576,1.3174492425916609,17.344374151625498,,,,,,rehbar1,,,,,
4,0.5098484504627109,31.25,10.645126173401696,2.040185328280643,13.085950321129642,,,,,,rehbar1,0.7629130476579886,531.25,6.999502691442379,4.217861801848308,4.102114606950625
5,0.7068662364827129,515.625,17.41092620033847,3.4114118687696866,8.71745934406385,0.6033549431404148,1375.0,0.20824492732832112,2.521145751613404,0.6360751607688274,rehbar1,,,,,
6,0.5128812276302419,515.625,10.544269414032515,4.105774840641651,6.050202394826537,,,,,,rehbar1,0.7662473140561652,3234.375,2.951276051967642,4.278025708933568,1.983641746851044
7,0.6184396934956915,546.875,8.369436666684683,5.241635374295456,4.247329944132576,0.5380212607613859,625.0,2.551666763828578,6.493805331700528,5.440495039998415,rehbar1,0.6224139272988749,3671.875,4.049998043509531,34.429235980560215,2.7125380487806754
8,0.3139737799699205,625.0,10.646369173896916,7.288351165033853,5.366987755465116,,,,,,rehbar1,,,,,
9,,,,,,0.5118907883650448,343.75,0.7657497205864854,2.048721835530273,0.7812636270119048,rehbar1,0.6096675957116695,593.75,1.9283523795579032,5.123837985335804,1.2124098953053608
10,0.4941451032185008,62.5,6.473073934090681,5.930554431888461,3.655772918910181,0.673154676591783,593.75,2.414983186528945,3.0595511955697745,3.499337580310122,rehbar1,,,,,
11,0.5217205133140641,625.0,11.053058083370528,6.272483105615527,6.256389677915411,0.6594416435064718,437.5,0.29689037369082616,2.936354316177244,1.9206780558625447,rehbar1,0.5548410290095265,78.125,6.487418589666482,8.985554061956892,5.0093160900949325
12,0.25786061921813563,625.0,9.44965141952496,8.084734694551358,5.580788266817769,0.6596257647268856,828.125,1.2240542647282908,2.9379427006207024,2.477685625291896,rehbar1,0.6389114108883679,46.875,2.7595704281595403,2.76940349308808,2.8486967594168844
13,,,,,,0.30168633656085403,4031.25,1.8896153888570908,4.296063727616628,2.8259235972839685,rehbar1,0.1257042139487914,578.125,2.2355498663749422,26.306886487329887,3.088981013938576
14,0.7305982783960523,515.625,15.827855892510671,3.71192876588264,8.133078604821062,0.6491754925515199,1562.5,0.9798730237457712,2.850428002515912,0.9650257988028011,rehbar1,0.5645524404550715,62.5,5.102972621174128,2.2964877815484046,4.004322635829688
15,0.6130907927076161,562.5,15.909734077039607,5.169171377430203,8.031784426145066,,,,,,rehbar1,,,,,
16,1.0,31.25,5.010451929722555,4.024581509292519,7.830975690772048,,,,,,rehbar1,0.24627220217801984,4000.0,1.6959468565565743,11.940650226788733,1.3847356309942471
17,0.7296927653899697,531.25,15.86421379152064,3.6994940273895764,8.0641159913757,0.3249904080848233,2890.625,0.6446655536092222,11.851683436530035,0.3563230975761071,rehbar1,0.4150618218671236,265.625,2.022812823758564,6.838329501363728,3.697797038860352
18,0.7859278417813671,531.25,16.99979637992244,4.671322082803012,8.525963187252456,,,,,,rehbar1,,,,,
