,peak0_accuracy,peak0_freqency,peak0_prominence,peak0_width,peak0_width_height,peak2_accuracy,peak2_freqency,peak2_prominence,peak2_width,peak2_width_height,primary_label,peak1_accuracy,peak1_freqency,peak1_prominence,peak1_width,peak1_width_height
0,0.09123850659335976,2640.625,4.021048889385004,92.43349394692369,2.2589610029807137,0.6497257316477149,3468.75,1.6959097068790814,11.419622739678488,3.2246078397926405,sumtan,,,,,
1,0.6290615322875446,3375.0,4.663769667545486,99.74700178219776,2.4349565054685933,,,,,,sumtan,0.19005358031376784,3968.75,1.8850665793727268,13.581145286451573,3.4896107690702984
2,0.16119611332498718,3140.625,6.22214237560446,21.459128034505568,3.1560250348241907,0.6681021085068938,3421.875,1.7956233835645603,3.012974850491844,3.6047652265041874,sumtan,0.6130815270058256,2734.375,1.8723058214540784,5.16904758907728,3.2899335440102733
3,0.10072219467578204,2484.375,5.642783713585786,38.92011989263028,2.821771494803233,0.7276951193774389,2781.25,1.7111614450719843,3.6723543026982672,4.069519383638069,sumtan,1.0,3062.5,2.6362559733353006,4.050630980775652,3.7254538770647203
4,0.4374287823420469,312.5,6.934052624756948,7.110210893213569,4.371093894668217,0.3637777073930082,156.25,2.600897781038692,1.5717776815118951,5.993302633456395,sumtan,0.4543185818676249,62.5,4.300632719234688,3.6651422121814425,5.446671270094528
5,,,,,,0.3578631461973999,234.375,1.6793277731579257,14.015703890383932,2.7850080404396724,sumtan,,,,,
6,0.6644667890214677,46.875,8.012950700293251,5.9606618199352015,6.986015332304541,0.3681632387170493,265.625,0.6914502434590886,6.330749087593386,3.0215390933110853,sumtan,0.5035589679386872,4078.125,1.7070633116056002,22.157717210291853,1.53276973905229
7,0.4754301589756801,62.5,12.286713293066926,3.812647704059061,6.9323309323169084,0.579682883295803,203.125,2.298412568434605,2.379156023531065,4.1532282543349845,sumtan,0.5737967676125679,328.125,4.1685430731642406,2.346298488630346,4.5805025609900065
8,0.01891073910411556,5000.0,1.0043963264978415,67.2721663875231,0.5813889492242775,,,,,,sumtan,1.0,2937.5,0.4158295679101546,16.084744234959516,0.3236488592181151
9,0.4325417244597405,421.875,10.58814870838813,5.286732310219271,5.92630454006309,0.6906723622918305,250.0,2.6884899367396327,3.2328181452167404,4.288757405387239,sumtan,0.571673014264928,125.0,4.863262775670812,2.3346649482844364,4.008726189495127
10,0.6085070792122822,625.0,4.5447142660196915,71.52108892202077,2.6108349797648605,,,,,,sumtan,0.5539274500340887,62.5,0.7660956025406074,2.241787799039461,0.7627564779973656
11,0.6267489714226882,109.375,9.298137383230188,5.358324148826124,5.126508558091821,,,,,,sumtan,0.5649093921432204,3203.125,5.440542425087662,6.8951155134737405,3.442876240617
12,0.12381508741387105,2828.125,7.451248093723395,27.391478277298926,3.756520807791773,0.6951061904852094,2343.75,2.0466938158822354,3.2798304484810785,3.0647422382047598,sumtan,0.5121495372809927,2578.125,2.6138477690495465,2.0498084483236028,4.439427432852313
