primary_label,filename,mean,variance,skewness,kurtosis,mode,gmean,hmean
pinsis,XC109274.ogg,4898.006184895833,170704.48664518504,1.1720422606898457,0.5285155359843943,4629.638671875,4882.158876700564,4867.205925042295,
pinsis,XC123409.ogg,2827.001953125,33.119916915893555,-0.28867513459481287,-1.9166666666666667,2831.6162109375,2826.9969303434445,2826.9919057481625,
pinsis,XC134886.ogg,5429.6630859375,33047.76281118393,-0.3124348984133887,-1.025203768065678,5092.6025390625,5426.658890167657,5423.632495291888,
pinsis,XC135329.ogg,43.06640625,298.079252243042,0.3227486121839514,-1.0555555555555558,32.2998046875,39.78130364577978,36.62504851174406,
pinsis,XC135655.ogg,4691.00830078125,19424.279272556305,-0.8611924807386765,-1.2291535924164807,4769.6044921875,4689.113841960101,4687.188829158538,
pinsis,XC135656.ogg,4686.163330078125,56229.33894395828,-0.5144653785650778,-1.7310047745028634,4403.5400390625,4680.823842801755,4675.402037569976,
pinsis,XC135659.ogg,4694.83642578125,50670.17171312781,-0.05727439252513135,-1.459106709096186,4392.7734375,4689.724973205083,4684.603951966637,
pinsis,XC135660.ogg,4968.78662109375,193.1995153427124,0.0,-1.3599999999999999,4952.63671875,4968.772040056932,4968.7574590081485,
pinsis,XC135662.ogg,4922.490234375,81.14379644393921,-0.3436215967445456,-1.153061224489796,4920.3369140625,4922.483638171508,4922.477039489536,
pinsis,XC135663.ogg,4527.876921622984,129106.72551674038,1.0822580519889102,1.9839842486848438,4565.0390625,4514.479826070818,4501.643390651862,
pinsis,XC135664.ogg,4292.28515625,30398.23903756983,0.21954425304399827,-1.6665923978970465,4145.1416015625,4288.958026859633,4285.651076584864,
pinsis,XC135919.ogg,4265.36865234375,10555.71897463365,0.4653982657755702,-1.2326842948939785,4177.44140625,4264.242134038359,4263.123580515502,
pinsis,XC135922.ogg,5004.931640625,23824.81223344803,0.7284421371379765,-1.3735234063362105,4888.037109375,5002.696855815641,5000.494944778385,
pinsis,XC138300.ogg,5286.4013671875,115.91970920562744,0.0,-1.5,5275.634765625,5286.39405787558,5286.386748563672,
pinsis,XC138302.ogg,5390.478515625,2349.306106567383,-0.5533671503703972,-1.4976627423822717,5329.4677734375,5390.296365754656,5390.113665986595,
pinsis,XC139057.ogg,5202.3193359375,3283259.0596675873,-1.0833402124635705,-0.666765657035469,2110.25390625,4770.043598600458,4223.130479718797,
pinsis,XC139757.ogg,,
pinsis,XC142567.ogg,,
pinsis,XC168029.ogg,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,
pinsis,XC168961.ogg,,
pinsis,XC175352.ogg,3443.7744140625,2296.314239501953,-1.8458615754496095,1.748838526257396,3456.0791015625,3443.4840084036327,3443.1889137411044,
pinsis,XC175353.ogg,4884.070466694079,76921.87861392373,0.19265819394916156,-0.38302464642134293,4565.0390625,4876.639324690757,4869.23628452147,
pinsis,XC188086.ogg,4137.60498046875,21865.429456417376,0.06443453075450208,-1.5850428988055574,3951.3427734375,4135.031199048847,4132.461598792128,
pinsis,XC193535.ogg,,
pinsis,XC193947.ogg,,
pinsis,XC193948.ogg,5383.013671875,285262.6559837444,-1.5709483065918126,1.9093222932636342,5695.5322265625,5353.44946789228,5319.9232849384425,
pinsis,XC195043.ogg,4268.95751953125,358095.30168771744,-0.646055848707839,-1.1929953142889773,3369.9462890625,4228.558471576007,4185.802211866417,
pinsis,XC196470.ogg,,
pinsis,XC205801.ogg,1.2423001802884615,12.305322977212759,2.407717061715384,3.7971014492753614,0.0,0.0,0.0,
pinsis,XC205802.ogg,4.982889979338843,29.05976181187906,0.1491735474296541,-1.9777472527472526,0.0,0.0,0.0,
pinsis,XC225730.ogg,5016.2109375,298732.495482375,0.20534964200966282,-0.8930418376682501,4521.97265625,4987.305900732004,4958.630214742335,
pinsis,XC225762.ogg,4629.638671875,92.73576736450195,0.0,-1.5,4618.8720703125,4629.6303256571855,4629.621979439385,
pinsis,XC225786.ogg,4016.6152954101562,44396.76562696695,0.018223607861033178,-1.3333538084862169,3897.509765625,4011.429310157492,4006.2438405484586,
pinsis,XC225788.ogg,3959.624774639423,574178.4636633327,0.747452404018881,-0.6297716195213825,3703.7109375,3892.8968642179025,3831.016462026899,
pinsis,XC225789.ogg,4619.188735064338,131807.6314884711,-1.0573599088404808,0.8007092755087624,4629.638671875,4604.429317331748,4588.68425960635,
pinsis,XC225790.ogg,4086.6943359375,2081.034779548645,1.8839717991169982,1.8282299882501105,4059.0087890625,4086.478881159385,4086.2661833020006,
pinsis,XC225792.ogg,5204.5751953125,73693.20966068067,-1.1315765467104073,0.48172421724118086,5415.6005859375,5197.563017567651,5190.252982214062,
pinsis,XC225793.ogg,4227.2369384765625,120190.10849297047,0.6538346448908309,-1.3733385366212012,3972.8759765625,4215.175702062643,4203.522918345248,
pinsis,XC225795.ogg,4893.186353600543,30506.58528983829,0.5664891180487895,-0.7372447362029151,4791.1376953125,4890.240832367556,4887.331961925518,
pinsis,XC225796.ogg,4495.4150390625,151636.67924295773,0.9431905806435257,1.7532876112141844,4080.5419921875,4479.590988360587,4464.347390623234,
pinsis,XC227095.ogg,4626.472024356618,307763.4185377289,0.7207528492205222,-1.0513149485021667,4489.6728515625,4596.638894688365,4568.382061863133,
pinsis,XC227148.ogg,4302.97539893617,221584.43817929138,0.4545495993233992,0.0855965976322337,4543.505859375,4278.238112200822,4253.889305372673,
pinsis,XC227183.ogg,,
pinsis,XC227230.ogg,4181.0302734375,268982.90341550653,-0.3403854995887159,-1.878555756291332,3563.7451171875,4150.609752236859,4119.567283397881,
