primary_label,filename,mean,variance,skewness,kurtosis,mode,gmean,hmean
palwar,XC111161.ogg,129.3037488622573,510.2629803848703,-0.5377253164340215,-0.5167047519607051,150.732421875,127.13960098435359,124.71458377950907,
palwar,XC130979.ogg,6821.131480823864,23083.170730281963,-0.10968785272384717,-1.1316758767294266,6858.3251953125,6819.487549074833,6817.840700192523,
palwar,XC130980.ogg,6787.14599609375,27454.40877535764,-0.3641724252928086,0.05611408508650584,6761.42578125,6785.223441016265,6783.288199711856,
palwar,XC135091.ogg,,
palwar,XC135093.ogg,2684.72900390625,153.4980764755836,0.20527480874516102,-1.2991856200822987,2670.1171875,2684.7024744358646,2684.6759610149975,
palwar,XC153656.ogg,5927.01416015625,2608.1934571266174,0.7901234567901234,-0.5836305441243717,5867.7978515625,5926.8169769225615,5926.620634361892,
palwar,XC153657.ogg,6289.74609375,25051.160289580563,0.7763147147613364,0.20438200008364005,6352.294921875,6287.8022337101465,6285.881852194301,
palwar,XC17029.ogg,,
palwar,XC17030.ogg,,
palwar,XC173794.ogg,6002.6495361328125,66698.3429892705,-0.5841722341070195,-1.0481435243837585,5577.099609375,5997.135682840795,5991.527545115008,
palwar,XC176262.ogg,5281.432166466346,78521.51428369374,0.07286282415910059,-1.8578880402404934,4995.703125,5274.296197131283,5267.185086778437,
palwar,XC179094.ogg,4010.144981971154,1973351.7389114082,-0.1726586003452766,-1.9166011255509572,2637.8173828125,3764.9851148731345,3523.049310427888,
palwar,XC181476.ogg,4583.2594651442305,37951.81556389882,0.765590775490597,-0.7618652775512382,4414.306640625,4579.512079718083,4575.84004571189,
palwar,XC189083.ogg,6509.253812123494,7037.515181532476,-0.04811377830951774,-1.1659934986338296,6438.427734375,6508.7194693455685,6508.184877568925,
palwar,XC189084.ogg,6562.345224056604,8924.135174737441,0.8594435121823469,0.9375759846329772,6556.8603515625,6561.683324142522,6561.026551609615,
palwar,XC189602.ogg,4133.571522271455,1312619.6845504616,1.7338696297814686,1.3611022303581422,3402.24609375,4011.335417269134,3917.7136350536152,
palwar,XC189603.ogg,6544.067776587702,208882.56264039507,-0.990909173122116,-0.5752177081253032,6804.4921875,6527.381340316369,6509.883011739711,
palwar,XC189604.ogg,6959.53125,1323.8830237553038,0.007851251288202339,-0.7148708254568366,6965.9912109375,6959.439307792274,6959.347366151524,
palwar,XC189605.ogg,6414.2501027960525,316466.1082233254,-0.42953727499492966,-1.701919080678349,6922.9248046875,6389.332277728403,6363.85047785618,
palwar,XC189607.ogg,6776.942354090073,3658.849399167263,0.13865459801494945,-0.4065521371978025,6772.1923828125,6776.676571550279,6776.410984105283,
palwar,XC189609.ogg,6780.386433559182,8963.645390045325,-0.4987586461499524,-0.4182043684380883,6772.1923828125,6779.728122735002,6779.066642236492,
palwar,XC189612.ogg,1293.78662109375,7546995.17172575,1.7887801173230844,1.1998674356369703,172.265625,318.00402753474714,204.6650961166548,
palwar,XC212778.ogg,7500.829418285473,577364.2197412413,-0.20279767063426865,-1.1626410713718394,7741.1865234375,7462.621209100597,7423.788661000121,
palwar,XC239650.ogg,6110.4052734375,16773.029923439026,0.15311699803933326,-1.7074975255629374,5996.9970703125,6109.126741420736,6107.8509971024205,
palwar,XC247860.ogg,5429.303533380682,34950.405008949136,-2.099761531084151,4.08574202361629,5501.7333984375,5425.995017506859,5422.513571175521,
palwar,XC265800.ogg,,
palwar,XC298977.ogg,5956.540749289773,65995.98168826605,0.6697580920545358,-0.3747405776699031,5824.7314453125,5951.178899277252,5945.910535190065,
palwar,XC307682.ogg,19.575639204545453,181.256272576072,-0.6117675205203325,-1.1737425635478638,21.533203125,0.0,0.0,
palwar,XC313389.ogg,3845.7275390625,1780267.294049263,-0.4642294832151043,-1.6850917999371868,2131.787109375,3587.9926461591494,3315.946974848831,
palwar,XC313824.ogg,,
palwar,XC318274.ogg,,
palwar,XC318281.ogg,,
palwar,XC410779.ogg,2790.1811079545455,1041145.324870423,1.2253583394106058,-0.03502180346614514,1873.388671875,2641.012241334763,2524.8577580833658,
palwar,XC460773.ogg,6793.068083552003,39114.441011418196,0.823070535680454,1.5053844808226664,6858.3251953125,6790.251965051181,6787.4746964061105,
palwar,XC466699.ogg,5526.28125,206293.80569458008,-0.014136733569619678,-1.913972010254435,5060.302734375,5508.31548111293,5490.385345125496,
palwar,XC466921.ogg,6081.514892578125,37186.745483141676,0.6268409473958345,-1.0129243133481038,5975.4638671875,6078.5708612855715,6075.664472004283,
palwar,XC468574.ogg,5402.25,226055.79771995544,-0.016754112758178046,-1.5392037326469579,5630.9326171875,5382.074478872278,5361.890683425729,
palwar,XC476809.ogg,4567.523662860577,447.3311855242802,-0.05971368162116016,-1.1753457467356838,4543.505859375,4567.47845240591,4567.433233654358,
palwar,XC554225.ogg,5573.699629934211,273828.7909721073,-0.5647592180527695,-1.2562828127427974,4834.2041015625,5549.499610663197,5524.45804498491,
palwar,XC568120.ogg,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,
palwar,XC601167.ogg,6628.963955965909,84885.71978428148,0.18045185031013608,-0.3218728815736158,6470.7275390625,6622.774841183554,6616.60373226424,
palwar,XC607116.ogg,7012.1337890625,50650.04659862053,3.659534723383033,12.885636113424793,6922.9248046875,7008.856279763979,7005.807322761726,
