primary_label,filename,mean,variance,skewness,kurtosis,mode,gmean,hmean
hergul,XC112370.ogg,1844.8888442095588,531302.6448295397,0.11874354977445119,-1.9840288800162924,1173.5595703125,1708.3946248964567,1585.5832895881138,
hergul,XC112371.ogg,1890.13671875,337397.779063745,-0.17696596671327858,-1.7555958848557702,1281.2255859375,1796.1763278485275,1701.5421442561515,
hergul,XC112372.ogg,1266.8701171875,587.3265266418457,1.3746130948448825,0.44459833795013814,1248.92578125,1266.6799555522393,1266.4927742902587,
hergul,XC112476.ogg,3032.5927734375,38.63990306854248,-0.7071067811865475,-1.5,3036.181640625,3032.5885229006094,3032.5842690128848,
hergul,XC122445.ogg,1273.5693359375,55207.405507564545,5.741514950790794,33.87840238872408,1227.392578125,1260.4299693984262,1251.8964240068722,
hergul,XC122446.ogg,1333.5735452586207,66461.1091387683,4.7880533476107825,22.061748232619607,1302.7587890625,1318.0518563643545,1307.7967724696296,
hergul,XC122861.ogg,2806.85302734375,3298.5597252845764,-1.7732950893315427,2.567661286400199,2799.31640625,2806.311534380462,2805.7570488742626,
hergul,XC122862.ogg,2945.1549183238635,23586.499376730484,0.5571648339100558,-1.6720125701620396,2820.849609375,2941.5783004450373,2938.0703355987657,
hergul,XC125486.ogg,1285.2630615234375,1918.8851863145828,1.0707882576296752,0.8219925081080706,1270.458984375,1284.623687707476,1283.9977274321752,
hergul,XC126481.ogg,1693.1651239809783,403644.97142252716,0.3400193010701565,-1.7112047480659056,1141.259765625,1581.090726484373,1482.7322020950953,
hergul,XC128364.ogg,3.5888671875,30.911922454833984,0.7071067811865475,-1.5,0.0,0.0,0.0,
hergul,XC129663.ogg,1731.0302734375,80.4997980594635,0.4129503602129438,-1.2696,1722.65625,1731.0096325047912,1730.9890192651794,
hergul,XC133891.ogg,1579.8193359375,222904.76882457733,3.169156411960777,8.74440555383308,1367.3583984375,1537.015231781291,1508.9429108759196,
hergul,XC133892.ogg,1512.70751953125,6392.143964767456,-1.145737816735746,-0.6598297940884321,1550.390625,1510.7845569248225,1508.7877978651018,
hergul,XC145596.ogg,2105.947265625,1114276.9167423248,0.4077357870599746,-1.8325583866530486,1302.7587890625,1884.0655133038829,1706.9519506782376,
hergul,XC150294.ogg,1636.2067727481617,638243.2774155535,2.0249254178542473,2.1844722583547176,1281.2255859375,1515.3909104221598,1443.252444206414,
hergul,XC155929.ogg,1485.791015625,194513.27204704285,-0.026638919351910945,-1.9672181307933045,1905.6884765625,1423.2744503909225,1362.8666435415169,
hergul,XC157509.ogg,1269.2626953125,186.75953149795532,0.21451013203211164,-0.9675980975029725,1259.6923828125,1269.1973894691198,1269.132174994174,
