primary_label,filename,mean,variance,skewness,kurtosis,mode,gmean,hmean
gbbgul,XC129666.ogg,1384.661865234375,192489.73712325096,0.586312156665643,-1.6406011697190586,1087.4267578125,1323.5309362193416,1271.1046070406874,
gbbgul,XC143323.ogg,832.5014175907259,94918.04937393434,2.690222936875124,5.324973057912127,753.662109375,797.7628224114516,776.378779436425,
gbbgul,XC143325.ogg,2141.1181640625,201565.6063556671,0.2541247282428708,-1.8564591920766778,1733.4228515625,2098.1533692073663,2057.306462311647,
gbbgul,XC150838.ogg,982.2453425480769,155.34179654681247,-0.04698028194011412,-0.9675295041118641,990.52734375,982.1682557511137,982.0911322371123,
gbbgul,XC161141.ogg,812.87841796875,38.63990306854248,0.0,-2.0,807.4951171875,812.860592274023,812.8427669701986,
gbbgul,XC168995.ogg,820.05615234375,19.31995153427124,1.788854381999832,1.2000000000000002,818.26171875,820.0463928163025,820.036689940347,
gbbgul,XC189474.ogg,,
gbbgul,XC199850.ogg,1553.26171875,24367.426872253418,-3.44175330984457,9.932069343948125,1582.6904296875,1543.7069375807982,1531.2449778110197,
gbbgul,XC199853.ogg,1871.287871570122,346178.0958757168,-1.0100071100821086,-0.9118780630495387,2142.5537109375,1750.949242335984,1605.765729859123,
gbbgul,XC209156.ogg,,
gbbgul,XC233948.ogg,2427.2705078125,336547.11574316025,-2.458801314025806,4.079951567894258,2583.984375,2321.812804432353,2149.900504712272,
gbbgul,XC233949.ogg,2427.2705078125,336547.11574316025,-2.458801314025806,4.079951567894258,2583.984375,2321.812804432353,2149.900504712272,
gbbgul,XC233950.ogg,1072.2556374289773,302988.27629197726,2.0630748786970834,2.352301199514584,818.26171875,987.741571331954,938.1189869241847,
gbbgul,XC236916.ogg,,
gbbgul,XC242515.ogg,113.53870738636364,1654.4903950257735,1.4328596816365642,1.561211408170717,75.3662109375,108.108418470896,103.66680090186621,
gbbgul,XC263073.ogg,718.13232421875,104.3277382850647,-0.19753086419753085,-0.741655235482396,721.3623046875,718.0668231019109,718.0011966587151,
gbbgul,XC263075.ogg,,
gbbgul,XC263093.ogg,,
gbbgul,XC267753.ogg,,
gbbgul,XC285319.ogg,832.6171875,1607.4199676513672,-0.05751482809340974,-1.854474852071006,872.0947265625,831.8109238721528,831.003852522631,
gbbgul,XC285323.ogg,1022.8271484375,6530.143618583679,-2.0309178123477127,2.1433248135569487,1055.126953125,1019.7805950234101,1016.3993032267415,
gbbgul,XC289791.ogg,793.49853515625,1649.923861026764,2.2739314258085033,3.934239753412787,785.9619140625,792.6253192508316,791.810511714754,
gbbgul,XC289798.ogg,971.8028192934783,4944.685777656646,-0.7892155328535437,-0.6097598892681142,979.7607421875,969.2662646892701,966.6271901369201,
gbbgul,XC297766.ogg,843.486328125,71072.02970981598,-0.037348873487184464,-1.1942400122003671,1087.4267578125,799.0975103717145,752.5107541781903,
gbbgul,XC308222.ogg,,
gbbgul,XC341656.ogg,785.19287109375,3343.2008440677937,0.2078834795347417,-1.4369036209021622,721.3623046875,783.2303369722143,781.2868132525302,
gbbgul,XC341659.ogg,855.6281594669117,233.54412001721997,-0.2090681786492916,-0.6800841813628882,861.328125,855.4993666847805,855.370231848764,
gbbgul,XC342981.ogg,856.4342151988636,124.35023351149125,1.0063908958380006,1.0736857224935399,850.5615234375,856.3687492095185,856.3038074839341,
gbbgul,XC352836.ogg,996.7789188508065,16211.558299679908,-0.735115441804426,-1.4184001426846016,818.26171875,988.3479442821072,979.4259122367674,
gbbgul,XC352837.ogg,705.21240234375,1098.7172437750776,1.0136665364141684,0.7469068260247451,678.2958984375,704.4866863739215,703.7809980791624,
gbbgul,XC352838.ogg,,
gbbgul,XC374217.ogg,17.159271240234375,28.863072755836672,-0.3817708577854668,-1.8542510121457492,21.533203125,16.24857208419676,15.312499999999998,
gbbgul,XC378719.ogg,,
gbbgul,XC381241.ogg,892.431640625,650.4383683204651,-0.45909636696817324,-1.0829085383785901,904.39453125,892.1048714786343,891.7753307440092,
gbbgul,XC381242.ogg,882.861328125,857.8058481216431,-0.03126079463335378,-1.2845142439737032,850.5615234375,882.4191226328386,881.9765317036608,
gbbgul,XC412727.ogg,,
gbbgul,XC412728.ogg,811.083984375,38.63990306854248,0.7071067811865475,-1.5,807.4951171875,811.0681509660958,811.0523643997797,
gbbgul,XC416181.ogg,1158.1787109375,186251.1266194857,2.7284838112827305,7.019337162843959,1108.9599609375,1108.15237877526,1072.321915006361,
gbbgul,XC441470.ogg,815.570068359375,28.97992730140686,-1.1547005383792515,-0.666666666666667,818.26171875,815.5566843195421,815.5432412790697,
gbbgul,XC441472.ogg,870.479736328125,198.58876498121964,-0.29584461546885676,-0.3341332370617347,872.0947265625,870.3710044106047,870.2619031718588,
gbbgul,XC442003.ogg,1222.00927734375,35859.31619772544,0.614496891205815,-0.7823516484015909,1022.8271484375,1208.989095847677,1196.630161041935,
gbbgul,XC448911.ogg,796.728515625,772.7980613708496,0.3409330602369034,-0.81640625,775.1953125,796.2660961382024,795.8069198534979,
gbbgul,XC449059.ogg,2344.81201171875,3373.77307506708,0.5401144864114624,-1.1272589066536642,2304.052734375,2344.149471524045,2343.4925351911147,
gbbgul,XC468781.ogg,835.828279194079,2424.145497773823,-0.07043172747204034,-1.2629353219824933,785.9619140625,834.4479443666481,833.0628471154782,
gbbgul,XC470799.ogg,,
gbbgul,XC470800.ogg,838.00048828125,312.6319430091164,-0.23820177078794608,-1.1233430122459283,850.5615234375,837.8289012735553,837.6567387329068,
gbbgul,XC471523.ogg,341.455078125,182750.60617006742,0.5930713159185936,-1.6406843604018375,21.533203125,102.10871730923839,42.62257659432047,
gbbgul,XC477034.ogg,926.953125,43573.114693164825,0.3221136598026044,-0.03021746229555866,990.52734375,904.455850691008,881.8911623796943,
