primary_label,filename,mean,variance,skewness,kurtosis,mode,gmean,hmean
nrwswa,XC123367.ogg,4168.331204927885,47144.01071988619,-0.5015337674134752,-0.43881004095942444,4069.775390625,4162.785361750167,4157.130033200654,
nrwswa,XC130977.ogg,4344.32373046875,141611.9137200816,-0.20412220047210045,-1.5335916640743013,4769.6044921875,4328.3278470497025,4312.150584522013,
nrwswa,XC130978.ogg,2950.048828125,3438369.501618778,-0.38644873163589993,-1.4680165774085943,538.330078125,2078.99600217578,1268.571041973006,
nrwswa,XC132005.ogg,3595.0661399147725,674386.7446075786,-3.9633173457271877,14.918621451505953,3671.4111328125,2973.8331989200383,422.8205362279839,
nrwswa,XC134687.ogg,,
nrwswa,XC139923.ogg,,
nrwswa,XC143789.ogg,3202.34619140625,53686.01935798839,-0.1164442705090562,-0.1609969960088451,3133.0810546875,3194.0069598510145,3185.562953324036,
nrwswa,XC143790.ogg,3170.1181640625,42895.72541063482,0.8411996720664935,1.3798203186895037,3057.71484375,3163.6165450917442,3157.294857724091,
nrwswa,XC178006.ogg,,
nrwswa,XC239857.ogg,,
nrwswa,XC253870.ogg,,
nrwswa,XC256590.ogg,,
nrwswa,XC295792.ogg,,
nrwswa,XC298927.ogg,,
nrwswa,XC313284.ogg,129.68860973011363,1230.7060035792263,0.08537366586993946,-0.6714992814546723,129.19921875,124.90040265311163,119.84289056469987,
nrwswa,XC318458.ogg,568.83544921875,1941442.6097273827,1.788854381999832,1.2000000000000002,0.0,0.0,0.0,
nrwswa,XC325416.ogg,,
nrwswa,XC363866.ogg,,
nrwswa,XC379022.ogg,139.9658203125,289.7992730140686,0.0,-1.3,118.4326171875,139.1316569111069,138.29549806316567,
nrwswa,XC406533.ogg,,
nrwswa,XC420314.ogg,,
nrwswa,XC420370.ogg,5514.199989720395,9186.806427805048,-0.20005330094718832,0.1637207536948968,5458.6669921875,5513.408732856868,5512.615307557367,
nrwswa,XC444712.ogg,,
nrwswa,XC446454.ogg,4323.1494140625,99738.42179775238,-1.36665826129932,0.14625487172595442,4446.6064453125,4311.611347479279,4299.281030762652,
nrwswa,XC470292.ogg,4992.192276664402,39907.571888488266,-0.6456624794378174,0.6615973511792586,4780.37109375,4988.205022101371,4984.135703624617,
nrwswa,XC480229.ogg,38.759765625,92.73576736450195,0.84375,-0.921875,32.2998046875,37.892860711927874,37.12621228448276,
nrwswa,XC511276.ogg,4194.080699573864,69154.01015769351,0.17119356387695311,-1.7719411608366487,4489.6728515625,4186.131673644411,4178.247083947588,
nrwswa,XC534846.ogg,4084.457120028409,77445.6391248844,0.14593219303221633,-1.2085677723804444,3983.642578125,4075.2256588905184,4066.0421448101974,
nrwswa,XC538379.ogg,3649.3885387073865,53052.33600464734,2.7701281916841722,8.461420859272197,3488.37890625,3643.1189037799036,3637.434358469421,
nrwswa,XC539771.ogg,4801.904296875,162983.11114311218,-2.2106394657375965,3.3476812504932125,4952.63671875,4784.723635486374,4765.195803392037,
nrwswa,XC542595.ogg,,
nrwswa,XC546537.ogg,3710.985668285473,33617.06377686681,0.32041417123676763,-0.8348354341207362,3509.912109375,3706.616114770521,3702.285941180634,
nrwswa,XC560816.ogg,45.2197265625,197.06350564956665,0.3631734744194305,-1.3719723183391002,32.2998046875,43.52746676592331,41.94779829545455,
nrwswa,XC567239.ogg,4850.6103515625,42410.60560941696,0.02384891390106051,-0.9884537074487643,4758.837890625,4846.444143468942,4842.276889928037,
nrwswa,XC568916.ogg,4241.346396169355,2466098.579002965,0.896959461607243,-0.7119190013286589,3402.24609375,3997.9240070997953,3798.4644830888215,
nrwswa,XC581231.ogg,4625.537109375,14708.448263906663,-0.21315106865031624,-0.4700746261722841,4672.705078125,4623.965554516992,4622.387093101525,
nrwswa,XC611744.ogg,5112.34130859375,144826.22069120407,-0.6257227597519293,-0.6888147415784021,4478.90625,5100.149822179034,5087.574068295361,
