primary_label,filename,mean,variance,skewness,kurtosis,mode,gmean,hmean
norcar,XC109034.ogg,2940.078955078125,73124.72231405055,-1.1213784114942595,3.9193866288971675,2863.916015625,2926.35255239147,2910.815690926065,
norcar,XC109035.ogg,2859.1787109375,33366.3290977478,0.5162885533153189,-1.6207571806325143,2723.9501953125,2853.6885933799276,2848.321482252513,
norcar,XC109036.ogg,7581.965050330529,5174.731000651061,-0.15933710124122547,-1.153341626097615,7504.3212890625,7581.63000622226,7581.294617678246,
norcar,XC110059.ogg,7301.19140625,23509.582955261758,-1.7804156651591903,4.827344933354375,7267.4560546875,7299.594358195305,7297.954544922851,
norcar,XC112830.ogg,7503.020625786493,13769.245001585583,0.47276038171685114,0.7878441710552755,7450.48828125,7502.11332267795,7501.210002747317,
norcar,XC11502.ogg,,
norcar,XC11503.ogg,1445.3564453125,1736931.2042160467,0.03350702847044678,-1.9058825385382996,2616.2841796875,594.1039841748692,219.25769369958982,
norcar,XC11846.ogg,2139.862060546875,322.91918992996216,0.8129583193181346,-0.193293885601578,2121.0205078125,2139.7963153617166,2139.730846016028,
norcar,XC120865.ogg,4794.576243455497,645583.4112584213,-0.12399923846515194,-1.081618510241142,4102.0751953125,4724.908489458766,4652.136201631809,
norcar,XC121457.ogg,4898.8037109375,92.73576736450195,0.0,-1.5,4888.037109375,4898.795823304597,4898.787935671716,
norcar,XC121458.ogg,2431.158447265625,1025941.2223398685,1.7467144201443643,1.4842522380549914,1905.6884765625,2284.73298270052,2185.262904994179,
norcar,XC124761.ogg,3185.478515625,2183.706521987915,-0.8070347973229416,-0.43285902255446995,3219.2138671875,3185.156099690979,3184.831173820678,
norcar,XC125238.ogg,3242.3506067154253,66809.96516752198,-3.989274586674857,15.029546816302773,3316.11328125,3229.382083515646,3212.5984410706124,
norcar,XC125284.ogg,2752.8964683657787,37811.05856329523,0.7618736809109435,-0.7222814160258015,2583.984375,2746.3011212952306,2739.9264963311352,
norcar,XC130961.ogg,2288.8449096679688,9941.784161461304,1.0388486056549169,1.898984974734768,2282.51953125,2286.7563906809355,2284.720087054982,
norcar,XC130962.ogg,1436.3913143382354,7053040.689739952,1.9939446537267185,1.9774662477695584,355.2978515625,551.8809726532004,407.1886555595487,
norcar,XC130963.ogg,2603.3642578125,81.14379644393921,0.3436215967445456,-1.153061224489796,2594.7509765625,2603.3517990426576,2603.3393490707426,
norcar,XC130964.ogg,2707.80029296875,1076951.193302425,-1.2342725321959087,0.25219357097232376,559.86328125,2343.0800470572663,1774.9924145104385,
norcar,XC130965.ogg,2505.7295636432927,102740.45014786864,3.284299111058703,12.921376907689776,2336.3525390625,2489.2925136874182,2475.8591918887237,
norcar,XC130966.ogg,7413.57421875,574.0785598754883,-0.6900417104484521,-1.0211723372781059,7418.1884765625,7413.540985932201,7413.507707290704,
norcar,XC130967.ogg,3196.9381398168102,388.58799071147536,-0.9627338043611369,0.4709909891427859,3208.447265625,3196.8792290621495,3196.8200858041873,
norcar,XC131898.ogg,3093.221721243351,195551.08050744253,-0.24611010334508962,1.7924860011097623,3090.0146484375,3059.9007863242778,3022.827862680232,
norcar,XC134635.ogg,3184.7607421875,129174.10513232736,-1.2097095980199988,0.16275491190649172,3369.9462890625,3162.893337483592,3138.7190221500978,
norcar,XC137583.ogg,2974.273681640625,103207.18109607697,1.4343232588214854,0.30443554682271046,2756.25,2959.418791988859,2945.9173932123686,
norcar,XC137650.ogg,2592.95654296875,1197.836995124817,-0.7178056398985185,-0.8938519620574294,2627.05078125,2592.7434892444458,2592.529119325103,
norcar,XC138075.ogg,3158.203125,1201.834226476735,-0.646929142051172,0.34917232461983927,3122.314453125,3158.018308301924,3157.8325943830405,
norcar,XC140466.ogg,2492.46826171875,27155.019879341125,-1.4948079173513464,0.833736383744156,2583.984375,2486.7850154584225,2480.693887238698,
norcar,XC141210.ogg,,
norcar,XC141212.ogg,1925.8758544921875,80.72979748249054,0.22171590526858218,-1.329388560157791,1916.455078125,1925.8575267810602,1925.8392108407663,
norcar,XC141268.ogg,,
norcar,XC141499.ogg,3489.3576882102275,29906.281341205944,0.18235999540965755,-0.10374396633689065,3509.912109375,3485.280097714764,3481.214223303319,
norcar,XC141500.ogg,3328.2691217237902,31953.871654871593,1.8431533573529488,4.733674154773815,3273.046875,3323.813407580693,3319.5995386122527,
norcar,XC141501.ogg,3009.26513671875,193.1995153427124,0.0,-1.3599999999999999,2993.115234375,3009.2410609142744,3009.2169850558653,
norcar,XC141502.ogg,2680.8837890625,77.27980613708496,0.0,-1.0,2680.8837890625,2680.872979156193,2680.8621692062966,
norcar,XC141503.ogg,2957.9443359375,16617.366313934326,0.3791571422137438,-1.7289221353925928,2853.1494140625,2955.3488119159515,2952.7822176375385,
norcar,XC142116.ogg,7362.56103515625,282075.15639066696,0.48199102422671514,-1.5587547754257898,6922.9248046875,7346.904354031917,7331.589343797755,
norcar,XC142340.ogg,3.5888671875,28.101747686212715,0.7071067811865475,-1.5,0.0,0.0,0.0,
norcar,XC142436.ogg,,
norcar,XC142500.ogg,,
norcar,XC142555.ogg,1849.8185441300675,2317.3498624079934,-1.9452807517090154,3.1635081830799656,1873.388671875,1849.1876058299658,1848.5343448581236,
norcar,XC143800.ogg,2579.79736328125,1406.568236210767,0.31894008137219193,-1.230117226660624,2551.6845703125,2579.5406371822364,2579.2846705270576,
norcar,XC143801.ogg,4545.6591796875,39030.16608953476,1.494434139716502,0.24258436479998657,4457.373046875,4542.350964854752,4539.167225384212,
norcar,XC143802.ogg,4778.2177734375,81.14379644393921,0.3436215967445456,-1.153061224489796,4769.6044921875,4778.210983239835,4778.204195659392,
norcar,XC143803.ogg,5094.596354166667,6661.255084551297,-2.210984133046742,4.1169930577695295,5124.90234375,5093.951687462086,5093.29151056961,
norcar,XC143804.ogg,5225.390625,277125.38480758667,0.504753827983932,-1.40320269890354,4511.2060546875,5201.329253634614,5178.050938614269,
norcar,XC144136.ogg,7293.819135148949,20653.903737225413,-0.18069931919142013,-0.5946096237948786,7224.3896484375,7292.412684437226,7291.0024197656985,
norcar,XC144243.ogg,2909.674072265625,205249.57248254828,0.6206635319303999,-1.5928264430187296,2540.91796875,2877.960806336245,2848.399793295829,
norcar,XC147474.ogg,7394.8974609375,284449.50404855394,-1.3746845319891021,0.8667325984897314,7827.3193359375,7374.418042872654,7352.401273741812,
norcar,XC153540.ogg,2406.33544921875,38.63990306854248,0.0,-2.0,2400.9521484375,2406.3294276219767,2406.3234060402683,
norcar,XC158418.ogg,7862.469123391544,29726.793235317276,-0.7937608523054397,0.33033973187096377,7676.5869140625,7860.612056346334,7858.732311284084,
norcar,XC163303.ogg,,
norcar,XC163305.ogg,7564.779897836538,82693.19711098303,0.2298131948022872,-1.6079672972159158,7364.35546875,7559.551242508802,7554.35337998174,
norcar,XC163308.ogg,,
norcar,XC163311.ogg,,
norcar,XC163314.ogg,,
norcar,XC163315.ogg,,
norcar,XC163317.ogg,,
norcar,XC163782.ogg,6883.447265625,289.7992730140686,0.223606797749979,-0.8700000000000001,6869.091796875,6883.428560538249,6883.40986189135,
norcar,XC165343.ogg,7113.686899038462,420916.1081884136,-4.727032933714474,24.15169994560766,7084.423828125,7070.209188351931,7003.859946206396,
norcar,XC165345.ogg,2344.427490234375,569.9385702610016,0.9929662701927244,-0.764722780810112,2336.3525390625,2344.3368525235055,2344.246741839244,
norcar,XC165346.ogg,3475.0283203125,3895.675027370453,-1.0283045226327217,0.6884287879263078,3477.6123046875,3474.4834528340757,3473.9317158137696,
norcar,XC166106.ogg,2828.8377331149195,115.67041950841103,-1.097710459187248,1.516739744352022,2831.6162109375,2828.8178930473914,2828.797997982731,
norcar,XC169075.ogg,2517.59033203125,251.15936994552612,0.3053162697580516,-1.1517159763313611,2508.6181640625,2517.548812306908,2517.5073407262007,
norcar,XC169076.ogg,2843.9208984375,185254.9814260923,0.5939514590152075,-1.6427708105399663,2551.6845703125,2815.1770828569943,2788.249714518807,
norcar,XC169079.ogg,,
norcar,XC169226.ogg,2807.7339311079545,31254.06123291362,1.685731424875486,1.6508873200726253,2691.650390625,2802.613289243338,2797.8185222675957,
norcar,XC170397.ogg,3333.199409816576,24761.347114840482,-5.118734548945319,29.13127402920867,3273.046875,3328.7695682022118,3323.380734068912,
norcar,XC170399.ogg,2273.90625,81.14379644393921,-0.3436215967445456,-1.153061224489796,2271.7529296875,2273.8919643894396,2273.877667130281,
norcar,XC170419.ogg,2349.2724609375,81.14379644393921,-0.3436215967445456,-1.153061224489796,2347.119140625,2349.258633985918,2349.2447961230387,
norcar,XC17057.ogg,1945.8837890625,620.4464435577393,1.0164171518766045,0.32733248059168485,1927.2216796875,1945.7362073614781,1945.589832052161,
norcar,XC171534.ogg,802.3681640625,1058701.8801569939,0.9273895513384978,-1.1096542053463487,301.46484375,321.48753620064855,171.02821969996148,
norcar,XC172400.ogg,1837.9222196691176,898.867215121563,0.9748796758413268,0.15591309516871776,1819.5556640625,1837.6825553994915,1837.4453440270886,
norcar,XC172436.ogg,457.58056640625,405.71898221969604,0.0,-1.2685714285714287,430.6640625,457.2107561568308,456.8408074266549,
norcar,XC172437.ogg,2167.746151194853,143290.73713752138,0.310616677263502,-1.2426887247088392,1733.4228515625,2135.5207923715507,2104.3034694796543,
norcar,XC172627.ogg,2790.5867293074325,31224.246173379852,-2.163398004277253,4.17511645680408,2917.7490234375,2784.480855211759,2777.716958422534,
norcar,XC175226.ogg,2099.4873046875,695.5182552337646,-0.5737753105492469,-1.1687242798353907,2110.25390625,2099.3375348919126,2099.187078479523,
norcar,XC175553.ogg,,
norcar,XC177125.ogg,9799.7607421875,1008.5014700889587,-0.3476794475723936,-1.7936979785969083,9765.3076171875,9799.719550079722,9799.678330418601,
norcar,XC177130.ogg,,
norcar,XC177131.ogg,7314.111328125,463.67883682250977,-0.38669902096139314,-1.04296875,7321.2890625,7314.083132203855,7314.054916021534,
norcar,XC177296.ogg,8225.400262129935,82876.24370534593,0.5610105657130162,-1.18909581762582,7956.5185546875,8220.554662460176,8215.77073119794,
norcar,XC177572.ogg,,
norcar,XC177573.ogg,,
norcar,XC177574.ogg,,
norcar,XC177577.ogg,,
norcar,XC179316.ogg,1987.5146484375,17218.799471855164,1.5207691118116735,7.911889321602743,2024.12109375,1983.4660453944778,1979.5731247080762,
norcar,XC180280.ogg,,
norcar,XC183008.ogg,37.86873653017241,137.6189651160405,-0.1290986101873862,-1.2397729033591027,43.06640625,35.94820203377736,33.93820057744565,
norcar,XC184570.ogg,4261.26708984375,1489767.6197152871,-2.4337733464109577,5.4909646828780385,3897.509765625,3801.501605017667,2560.803571328773,
norcar,XC184580.ogg,,
norcar,XC185240.ogg,3421.728515625,1286402.9649496078,-2.7559140189439466,5.599244652485718,3789.84375,2163.4432553574816,110.07141249819337,
norcar,XC189285.ogg,7501.0084885817305,213067.85627053338,3.0665077450053078,7.67198925389266,7353.5888671875,7489.281514074099,7478.794515455237,
norcar,XC189324.ogg,257.98433743990387,1115.3653139001012,0.12809557519058615,-1.8985244477335899,226.0986328125,255.86351917864368,253.78032054949182,
