primary_label,filename,mean,variance,skewness,kurtosis,mode,gmean,hmean
gcrwar,XC11288.ogg,,
gcrwar,XC114521.ogg,7167.156661184211,58475.73120343058,0.9149280401472646,-0.3021027242379488,6987.5244140625,7163.364961391636,7159.6459583337855,
gcrwar,XC118631.ogg,,
gcrwar,XC123188.ogg,21.533203125,77.27980613708496,0.0,-1.0,21.533203125,20.03890346015751,18.45703125,
gcrwar,XC124171.ogg,51.141357421875,106.25973343849182,0.49338220021815865,-1.371900826446281,43.06640625,50.395174209982216,49.69200721153846,
gcrwar,XC125821.ogg,3514.8468017578125,202234.3226781358,1.5496312637740233,1.506463404760325,3219.2138671875,3490.1491634989025,3468.0616191701793,
gcrwar,XC127050.ogg,,
gcrwar,XC129711.ogg,453.7353515625,8236.668568391065,0.4001105702458994,-1.3747097884492094,366.064453125,445.58202462150706,437.8384525235951,
gcrwar,XC137063.ogg,3561.591796875,23.18394184112549,-1.5,0.25,3563.7451171875,3561.5891899482513,3561.586579866369,
gcrwar,XC145498.ogg,5523.2666015625,11437.411308288574,0.935675807266503,-1.0968430423666913,5458.6669921875,5522.3888567221675,5521.520921677859,
gcrwar,XC146826.ogg,5456.2744140625,15237.001776695251,1.152080771116295,0.05995960847137738,5361.767578125,5455.05290816026,5453.850895797256,
gcrwar,XC155542.ogg,,
gcrwar,XC161581.ogg,5366.3818359375,17730.19552230835,0.9403034935618053,-1.0980023735710887,5286.4013671875,5364.985742319816,5363.609741831386,
gcrwar,XC166430.ogg,4420.587158203125,260850.08199919353,-0.1683674146898645,-1.336662825385712,4177.44140625,4392.9968165413,4364.988403047067,
gcrwar,XC170337.ogg,,
gcrwar,XC170339.ogg,,
gcrwar,XC172947.ogg,4660.7421875,24645.818173885345,-0.25702986894966456,-1.3829375214095327,4597.3388671875,4658.377838177967,4656.000375542077,
gcrwar,XC174559.ogg,,
gcrwar,XC174647.ogg,,
gcrwar,XC174793.ogg,,
gcrwar,XC176158.ogg,,
gcrwar,XC178494.ogg,4860.0439453125,226919.62606331398,1.2121394870570654,1.1746406369273954,4511.2060546875,4838.897419104416,4819.042881877506,
gcrwar,XC185797.ogg,34.09423828125,112.0557188987732,-0.33297095121402404,-1.6765755053507727,43.06640625,32.581582787866196,31.0078125,
gcrwar,XC185818.ogg,,
gcrwar,XC185820.ogg,1680.66650390625,5659259.993584532,0.7898432600499574,-1.16755585889391,21.533203125,137.58265682855193,28.026917524204826,
gcrwar,XC185824.ogg,,
gcrwar,XC185826.ogg,,
gcrwar,XC185828.ogg,,
gcrwar,XC186435.ogg,7366.5087890625,104554.42571640015,-0.43799657868145647,-1.4675947468925046,6901.3916015625,7360.0382590628715,7353.489597131512,
gcrwar,XC187470.ogg,5577.099609375,115.91970920562744,0.0,-1.5,5566.3330078125,5577.092681051353,5577.0857527277185,
gcrwar,XC188329.ogg,,
gcrwar,XC189579.ogg,5022.61962890625,38.63990306854248,0.0,-2.0,5017.236328125,5022.616743963956,5022.613859023312,
gcrwar,XC192257.ogg,177.7685546875,7564.405024051666,0.0926276679689483,0.365354406215904,21.533203125,144.75976771124002,94.6212738900653,
gcrwar,XC195449.ogg,,
gcrwar,XC195450.ogg,,
gcrwar,XC195451.ogg,,
gcrwar,XC195452.ogg,,
gcrwar,XC195454.ogg,,
gcrwar,XC195455.ogg,,
gcrwar,XC195456.ogg,,
gcrwar,XC195457.ogg,,
gcrwar,XC195458.ogg,,
gcrwar,XC201255.ogg,,
gcrwar,XC20536.ogg,,
gcrwar,XC20537.ogg,,
gcrwar,XC20538.ogg,,
gcrwar,XC2222.ogg,5567.529296875,20124.949514865875,-0.22360393558296782,-1.9337761536,5426.3671875,5565.916745181635,5564.298846748527,
gcrwar,XC2348.ogg,,
gcrwar,XC234970.ogg,5356.982421875,39271.021485328674,-1.5519819570252555,0.9146241714938932,5469.43359375,5353.599494346208,5350.088599873466,
gcrwar,XC254625.ogg,,
gcrwar,XC261392.ogg,4006.5216064453125,2498.48373234272,1.1513950195935931,0.698467720402046,3951.3427734375,4006.251165208058,4005.98308828748,
gcrwar,XC261393.ogg,4554.2724609375,182863.3412718773,-0.40752055115947877,-1.8322771441703232,4080.5419921875,4537.805096631634,4521.012128146701,
gcrwar,XC265636.ogg,3398.2086181640625,3210.5619460344315,-0.025637404817614274,-1.9284619519197075,3337.646484375,3397.795137639942,3397.3815900015884,
gcrwar,XC279500.ogg,,
gcrwar,XC283676.ogg,,
gcrwar,XC28445.ogg,25.83984375,150.69562196731567,0.27154541788363945,-1.044378698224852,21.533203125,23.35215093252857,20.838583669354836,
gcrwar,XC286760.ogg,,
gcrwar,XC289612.ogg,5566.3330078125,610607.0682406425,-0.40803032339214135,-1.8330169577350701,4705.0048828125,5520.703168367921,5473.836261353019,
gcrwar,XC289613.ogg,,
gcrwar,XC290364.ogg,5551.651278409091,126266.07015999881,0.567498845241914,-1.674890908179364,5297.16796875,5541.536710725342,5531.66692430464,
gcrwar,XC291643.ogg,4800.3662109375,1678.0757904052734,1.5892629851404392,1.2145840547091415,4769.6044921875,4800.21763111009,4800.070280399338,
gcrwar,XC29660.ogg,1944.90966796875,3024.7401044918943,-0.11553841218519982,-1.3475443910989942,1905.6884765625,1944.1857797155837,1943.4602907517465,
gcrwar,XC299627.ogg,,
gcrwar,XC301323.ogg,,
gcrwar,XC302317.ogg,7614.006042480469,21054.40018326044,2.378659515515183,5.1950273833711655,7622.75390625,7612.746152390399,7611.521421164562,
gcrwar,XC304416.ogg,,
gcrwar,XC306334.ogg,6346.083420973558,1032336.1673437633,0.13516049722492451,-1.8880057079418822,5329.4677734375,6268.405086420103,6192.564693821654,
gcrwar,XC315189.ogg,1194.554443359375,4507964.660021819,1.1560865771394033,-0.6612600878330879,0.0,0.0,0.0,
gcrwar,XC31745.ogg,3769.07958984375,151827.43143576843,0.3290910244179306,-0.5584975952410511,3789.84375,3750.6163342228697,3732.4097833090586,
gcrwar,XC318593.ogg,5064.788818359375,1567487.101385654,-1.9525759582593547,6.635997189139898,6341.5283203125,0.0,0.0,
gcrwar,XC318596.ogg,4665.905119243421,5432990.2286380315,-1.3376552426877184,-0.055557563143637356,0.0,0.0,0.0,
gcrwar,XC319114.ogg,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,
gcrwar,XC320354.ogg,5353.352303340517,144.0242738272538,0.11897385338886227,-0.9279346455159216,5351.0009765625,5353.339008473917,5353.325715920173,
gcrwar,XC325867.ogg,,
gcrwar,XC325868.ogg,,
gcrwar,XC326019.ogg,3459.66796875,38.63990306854248,0.7071067811865475,-1.5,3456.0791015625,3459.664248429343,3459.66053068329,
gcrwar,XC326020.ogg,2.392578125,22.53994345664978,1.3363062095621219,-0.2142857142857144,0.0,0.0,0.0,
gcrwar,XC328018.ogg,,
gcrwar,XC329606.ogg,3762.568359375,134795.8538532257,0.24378627519633247,-1.3228851611822579,3542.2119140625,3746.0206453039336,3729.703585507455,
gcrwar,XC329705.ogg,,
gcrwar,XC330065.ogg,4926.209605823864,216568.12581149014,0.9514328198426844,-0.9186358300046344,4543.505859375,4906.328170719492,4887.579920719506,
gcrwar,XC331165.ogg,5495.751953125,119052.76134610176,-0.864543255643698,-0.96537070300172,5738.5986328125,5485.767533063463,5475.434375747396,
gcrwar,XC332690.ogg,3503.1829833984375,765101.1306792498,1.1545880734812366,-0.6667532414828288,3025.4150390625,3421.1016396370433,3352.6686013574626,
gcrwar,XC333052.ogg,7547.3876953125,54992.31004714966,-1.124114515282326,0.4312666892270416,7590.4541015625,7544.283498203234,7541.109826866855,
