primary_label,filename,mean,variance,skewness,kurtosis,mode,gmean,hmean
monoro1,XC125987.ogg,2890.83251953125,4732339.328527451,0.0,-1.999972005654859,850.5615234375,2053.304365918905,1458.404064216626,
monoro1,XC125988.ogg,907.086181640625,57.95985460281372,-0.32396954829362334,-0.7755102040816326,904.39453125,907.0581779165459,907.0301255197596,
monoro1,XC133596.ogg,9894.9375,42189.85347747803,-0.8017515018303843,0.2773856201572822,9582.275390625,9892.824025718513,9890.685925186612,
monoro1,XC170567.ogg,,
monoro1,XC170571.ogg,1372.1435546875,38176.22423171997,0.033870129024391175,-1.3352406730949868,1119.7265625,1358.6386781145277,1345.1425215566983,
monoro1,XC178191.ogg,,
monoro1,XC185354.ogg,2542.71240234375,633661.4527597147,0.12480179887995424,-1.6279936618682609,3456.0791015625,2422.7382682465986,2305.97006473174,
monoro1,XC199062.ogg,116.85701695884147,1133.4685712325863,0.7034951414063925,-0.4980264534505525,86.1328125,112.44833831766802,108.40285193148222,
monoro1,XC204423.ogg,3611.1181640625,29319.958448410034,0.25457830440274415,-1.7667948921374896,3456.0791015625,3607.4896941297434,3603.8910797350713,
monoro1,XC208803.ogg,5122.7490234375,2479311.348438263,-2.5078732996896145,4.558307731564372,5717.0654296875,4564.7069533899,3338.74731318696,
monoro1,XC208973.ogg,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,
monoro1,XC235777.ogg,,
monoro1,XC257198.ogg,166.41010485197367,110798.83257809436,2.9075011225000695,6.474308967089657,75.3662109375,80.996336103084,65.31346256432263,
monoro1,XC278878.ogg,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,
monoro1,XC28312.ogg,621.38671875,72438.77828121185,-0.7778440975965344,0.6682432005517995,624.462890625,526.225030860042,367.7560267333173,
monoro1,XC283594.ogg,23.0712890625,55.19986152648926,-0.13416407864998736,-0.6100000000000003,21.533203125,21.8985893876793,20.554421164772727,
monoro1,XC287001.ogg,737.51220703125,38.63990306854248,0.0,-2.0,732.12890625,737.492559686403,737.4729128649635,
monoro1,XC288454.ogg,,
monoro1,XC294843.ogg,46.270751953125,580.3799898509519,-0.00027016999520433865,-1.7344362521324383,21.533203125,39.187752770156706,32.385173768010915,
monoro1,XC302431.ogg,768.7353515625,34.77591276168823,0.40824829046386296,-1.8333333333333333,764.4287109375,768.7172899422179,768.6992623952515,
monoro1,XC302444.ogg,1837.24365234375,2436857.1207844294,0.5942809760012571,-1.6428808710834855,689.0625,1304.7105302254824,1005.8977344056473,
monoro1,XC305897.ogg,669.6826171875,23.18394184112549,1.5,0.25,667.529296875,669.6688577413336,669.6551863554937,
monoro1,XC331372.ogg,,
monoro1,XC331640.ogg,,
monoro1,XC338714.ogg,5.38330078125,57.95985460281372,0.0,-2.0,0.0,0.0,0.0,
monoro1,XC339981.ogg,,
monoro1,XC360836.ogg,,
monoro1,XC361896.ogg,2526.5625,38.63990306854248,-0.7071067811865475,-1.5,2530.1513671875,2526.557397339503,2526.552289851529,
monoro1,XC363547.ogg,,
monoro1,XC364030.ogg,69.00412819602273,32420.635033737526,2.8303303467462113,6.046864496740028,10.7666015625,0.0,0.0,
monoro1,XC367717.ogg,678.2958984375,309.11922454833984,0.24803918541230535,-1.5781250000000002,667.529296875,678.1013094743734,677.9075038762215,
monoro1,XC370604.ogg,,
monoro1,XC399226.ogg,1785.5994591346155,3085238.7281106072,1.2776627280488209,-0.3669436870440417,850.5615234375,1284.1905082221647,1062.7341304102401,
monoro1,XC399227.ogg,4469.406307444853,1473584.1286839808,-1.7190328667270347,1.026234134456188,2110.25390625,4231.55244364259,3890.913682869736,
monoro1,XC403299.ogg,1147.412109375,535.4386568069458,-0.26867918719406075,-1.7166011265809333,1162.79296875,1147.21142061865,1147.010078354086,
monoro1,XC403300.ogg,1087.4267578125,57.95985460281372,0.0,-0.5,1087.4267578125,1087.4054369733592,1087.3841152981747,
