,peak2_accuracy,peak2_freqency,peak2_prominence,peak2_width,peak2_width_height,primary_label,peak0_accuracy,peak0_freqency,peak0_prominence,peak0_width,peak0_width_height,peak1_accuracy,peak1_freqency,peak1_prominence,peak1_width,peak1_width_height
0,0.6432527390013411,562.5,1.5415401990816826,5.60620982597402,1.6191496933332403,pavpig2,,,,,,,,,,
1,0.6549896686149074,609.375,2.020911470672012,2.8984639271101216,1.7004979516411944,pavpig2,1.0,31.25,12.861596927957814,3.285992064284045,9.202557050555537,0.2695488028439512,3140.625,4.485059567855045,13.690168540943148,2.68770785506339
2,0.7144925825263468,2984.375,0.7553123148004562,3.502535972090044,0.6961940557429661,pavpig2,0.7091648460391875,46.875,11.353236439615701,3.438373891124391,9.954423314519,0.5005339155314008,562.5,1.1279730863657358,6.006413835269343,1.8158785078029
3,0.5058259883846854,359.375,1.713825005301851,2.023578691909119,3.571533031398068,pavpig2,0.4778744578442118,31.25,7.547682334394133,1.915248190829988,11.037983498755176,0.7734697018387664,546.875,3.5536069583501964,4.414420534988423,3.945147453861501
4,0.4741665662628377,531.25,3.9126792697944914,7.606971606144388,2.342730105425824,pavpig2,0.5688266663414752,31.25,6.424243688344103,2.3192528895860876,12.232934431128411,0.4408008527232029,812.5,4.915989572030902,8.94135841291807,2.7962618206916874
5,0.5797199830319026,468.75,0.7900441469695112,2.3793660407982418,4.447058856522388,pavpig2,0.6469675913408737,31.25,7.767580214231068,2.8326011308654637,8.62517127346965,0.5553992351512675,593.75,5.817487094493803,6.747626718592571,5.0538721640484665
6,,,,,,pavpig2,0.6187215367277089,546.875,8.572108206872626,5.2455100212982515,5.1790848816322175,0.7152245913010522,46.875,6.002719466923097,3.511539161926572,4.032402433162476
7,,,,,,pavpig2,0.703014376235663,578.125,15.18003904642172,3.3671663541313923,8.193370925969479,0.7272055434712081,203.125,5.1498697477745585,3.665763640231656,3.7603497022913657
8,0.4946383978434778,906.25,0.6917017197544808,1.9787811256983403,1.626644574336722,pavpig2,0.24512557994226505,656.25,10.466745650184935,10.597789231469967,5.234076925277241,0.5510201355723626,484.375,1.829884053895748,2.2272713750199173,5.498196754173298
9,0.5152802785930926,140.625,0.4921193573860201,2.0630478931153915,1.9784662380504967,pavpig2,0.2625622063511521,531.25,2.2866139901590095,10.848372661259923,1.618190698948449,,,,,
10,0.6310705209648684,125.0,3.2473349663583333,2.7105451226486954,2.888786055420753,pavpig2,,,,,,0.5466476571292359,234.375,5.599582165421983,4.411579715978514,3.324720464991952
11,0.6659808132416511,1859.375,3.7932111228306153,2.9938399937589963,4.3404517965527365,pavpig2,0.27655747405257025,2031.25,6.341889026370884,11.058238509718649,3.8740265525104247,0.43930736472960064,562.5,5.415974394650243,7.134033422912648,3.826429427657704
12,,,,,,pavpig2,0.7268723067705648,78.125,7.962922467077647,3.661291127882704,4.986884344640717,0.5623917988433231,640.625,7.751580227347952,6.8554473889439524,4.838511644694337
13,,,,,,pavpig2,0.4245142714203599,812.5,7.715405268086138,8.688312762056725,4.6114374626151715,0.5789511226394,31.25,4.550102659351059,2.3750211763266798,7.797577169401133
14,0.4604198049470595,562.5,1.2134472952926842,7.413170529002722,1.061860357875645,pavpig2,0.6542866357836021,46.875,7.971945263331115,2.892569693585968,5.632652519467713,0.2327831481393826,3062.5,6.788322218063314,16.944361908204993,3.5747618061044184
15,0.5488290035927168,562.5,1.7839273805916012,2.216454532678505,6.194327252767495,pavpig2,0.5527616592943019,625.0,10.594865336081098,6.707832774950143,5.661057076912928,,,,,
16,0.4609440003970649,546.875,0.677119188388156,1.8550948338142843,9.684615195929007,pavpig2,0.3877692018891712,515.625,10.515246421290461,8.166854747308673,5.480793747643885,0.6012130199049024,453.125,3.466331760667136,2.5076044352339006,6.887597852973737
17,0.6686734169603605,562.5,0.7943409087285864,3.01817014145334,2.3278964635643007,pavpig2,0.9214663992311021,78.125,6.6549093795843985,12.733403157493232,6.081503072740944,0.7949128228397514,2609.375,2.9678294828133938,4.875975250362104,1.8374231749415728
18,0.4429325459562897,3250.0,2.1493920076718442,7.180458974876928,2.1668695239031828,pavpig2,0.21026467042216,562.5,7.398810820609263,12.662470102921176,4.318661563451439,0.8737873781768066,125.0,2.997637773397447,7.9231378411650715,3.8171501395540686
19,0.6756716912317045,1859.375,3.6391397988311103,3.0832954539112194,4.5795559661279714,pavpig2,0.2738412022796333,2031.25,5.522006183851249,12.393983283344824,3.6568813149514514,0.4386270714410249,562.5,3.9107907026012354,7.12538812704749,3.2991580739267667
20,0.2300443859779049,3000.0,4.671316563972932,28.573075641433892,2.799524913702301,pavpig2,,,,,,0.3413217084364224,609.375,5.6482007935502825,7.590959143546307,2.9720093514193655
21,0.6606926644001776,562.5,0.40674101222636905,2.9471806090847252,1.226066721921692,pavpig2,0.6132963049929316,46.875,11.957156734048805,2.585959257466421,12.65650045024785,0.2899025809273137,328.125,0.8544803197170585,1.4082574772710714,1.7865075344723187
22,0.6581102998197412,625.0,0.9460351221851816,2.9249199360868663,4.159134817112706,pavpig2,0.21591592883386806,546.875,4.1531439605696265,11.478360970418287,3.556251743188982,0.7689340234743348,156.25,2.8091077097558994,4.327768263576127,2.911999054821635
23,,,,,,pavpig2,0.025749545097866644,5062.5,4.976638951436893,83.1408387775777,2.56170555624863,0.6621008846440903,593.75,3.3971504818694123,5.9189264165234565,1.8547474114932758
24,,,,,,pavpig2,0.7287766631264472,640.625,4.8451788759009435,3.6869983664650894,3.962849971825346,,,,,
25,0.4382293165980178,1578.125,2.5387940447102504,5.340257312525708,2.1393237127444538,pavpig2,0.2373092068361732,671.875,6.6245586231771885,11.800326004547415,3.5158630631524783,0.6706583592900506,3593.75,4.740818297227906,18.2181639317337,2.9185824490663634
26,,,,,,pavpig2,0.3211787953357641,593.75,13.904427203527367,7.365709800525664,7.273457231936687,0.4439042574503985,546.875,2.2113156493371657,1.7982514942753838,10.51410587412607
27,0.4496714710145874,546.875,2.0068394867102626,1.8170964202848128,9.728757040537175,pavpig2,0.33692515734738504,593.75,13.012377130756526,7.540626907209479,6.695068443590534,,,,,
28,0.4364498627357836,2000.0,2.179343718763104,7.097860040311957,1.5717514063917482,pavpig2,,,,,,0.7338435793341158,3718.75,2.8520163454986207,7.514378180305755,1.919084277355928
29,0.3716583182348045,578.125,0.7299931075411168,1.5914907907918945,5.904425787076807,pavpig2,0.2474318265028852,640.625,6.753898904861348,11.959049448208567,3.3802584837689524,0.6248695513412099,2296.875,4.5298596350090685,5.331478708674894,3.925761720753503
