,peak0_accuracy,peak0_autocorr0_accuracy,peak0_autocorr0_freqency,peak0_autocorr0_prominence,peak0_autocorr0_width,peak0_autocorr0_width_height,peak0_autocorr1_accuracy,peak0_autocorr1_freqency,peak0_autocorr1_prominence,peak0_autocorr1_width,peak0_autocorr1_width_height,peak0_autocorr2_accuracy,peak0_autocorr2_freqency,peak0_autocorr2_prominence,peak0_autocorr2_width,peak0_autocorr2_width_height,peak0_freqency,peak0_prominence,peak0_width,peak0_width_height,peak1_accuracy,peak1_autocorr0_accuracy,peak1_autocorr0_freqency,peak1_autocorr0_prominence,peak1_autocorr0_width,peak1_autocorr0_width_height,peak1_autocorr1_accuracy,peak1_autocorr1_freqency,peak1_autocorr1_prominence,peak1_autocorr1_width,peak1_autocorr1_width_height,peak1_autocorr2_accuracy,peak1_autocorr2_freqency,peak1_autocorr2_prominence,peak1_autocorr2_width,peak1_autocorr2_width_height,peak1_freqency,peak1_prominence,peak1_width,peak1_width_height,peak2_accuracy,peak2_autocorr0_accuracy,peak2_autocorr0_freqency,peak2_autocorr0_prominence,peak2_autocorr0_width,peak2_autocorr0_width_height,peak2_autocorr1_accuracy,peak2_autocorr1_freqency,peak2_autocorr1_prominence,peak2_autocorr1_width,peak2_autocorr1_width_height,peak2_autocorr2_accuracy,peak2_autocorr2_freqency,peak2_autocorr2_prominence,peak2_autocorr2_width,peak2_autocorr2_width_height,peak2_freqency,peak2_prominence,peak2_width,peak2_width_height,peak3_accuracy,peak3_autocorr0_accuracy,peak3_autocorr0_freqency,peak3_autocorr0_prominence,peak3_autocorr0_width,peak3_autocorr0_width_height,peak3_autocorr1_accuracy,peak3_autocorr1_freqency,peak3_autocorr1_prominence,peak3_autocorr1_width,peak3_autocorr1_width_height,peak3_autocorr2_accuracy,peak3_autocorr2_freqency,peak3_autocorr2_prominence,peak3_autocorr2_width,peak3_autocorr2_width_height,peak3_freqency,peak3_prominence,peak3_width,peak3_width_height,peak4_accuracy,peak4_autocorr0_accuracy,peak4_autocorr0_freqency,peak4_autocorr0_prominence,peak4_autocorr0_width,peak4_autocorr0_width_height,peak4_autocorr1_accuracy,peak4_autocorr1_freqency,peak4_autocorr1_prominence,peak4_autocorr1_width,peak4_autocorr1_width_height,peak4_autocorr2_accuracy,peak4_autocorr2_freqency,peak4_autocorr2_prominence,peak4_autocorr2_width,peak4_autocorr2_width_height,peak4_freqency,peak4_prominence,peak4_width,peak4_width_height,primary_label
0,0.6036624413943894,0.5871508440741,828.125,24.08255656335885,2.4221921872585455,12.046568255778517,0.4878951752616645,640.625,1.1751243281643302,1.9527252072092054,0.6302949662206498,0.5382732869455689,6140.625,0.9186727053570408,2.1657832906932413,0.4614121546048798,828.125,4.633757658842549,5.046203562025191,2.4480501292874632,0.5971600253486513,0.6197729418322027,6093.75,23.109680468844488,2.6300074613803304,11.556573845644426,0.6257011884395979,3656.25,0.931780866871243,2.67166223646592,0.47104728399193024,0.6006365599511381,2406.25,0.8416408135176285,2.5039848411703645,0.4464396365798252,6093.75,4.250522926799844,14.894251756402525,2.3723755868244627,0.40289631961624617,0.5944375108737163,2250.0,23.83062601489487,2.4657112696845616,11.925911121071424,0.5140599204945985,2671.875,0.7252947007338254,2.05786688971574,0.42589741879902626,0.559926103345067,2437.5,0.6426878283480169,2.2723456392236585,0.44302938463643815,2250.0,3.5618335715704075,8.37375511868649,2.501777054034375,0.4693007305564937,0.6231051004685557,3625.0,22.933473352497742,2.653259572478163,11.473173481337426,0.5690476908785165,6125.0,1.6376278028156124,2.3204423757202903,0.8197082903082151,0.5702269975117202,6062.5,0.8386727904956326,2.3268097209695497,0.6026502748288626,3625.0,2.851836369197253,22.611676124188477,2.40980436635353,1.0,0.6219148769985046,2609.375,22.671779059090188,2.6449070306213684,11.340797582606038,0.5760782226181826,6109.375,1.0944954955507966,2.358925757898305,0.5491759563948435,0.55148385572445,484.375,0.7317697367011827,2.2295741474706894,0.37643346212181233,2609.375,1.891015976503811,4.921337592385896,3.1819063734403406,butsal1
1,0.7840916145108087,0.5679171720781728,6156.25,20.93136263809475,2.3143710774382384,10.465761035146352,0.5511996109860691,5406.25,11.378670391721576,2.2281620615283373,5.697859872245426,0.3750189022333307,5968.75,1.1380784201241347,1.6000483911808487,0.6593888941084354,6156.25,7.049474591262381,4.631594079749448,3.5646408762588777,0.6106605769796385,0.5618777935731281,5406.25,20.545043274308703,2.282468191136786,10.272715641226565,0.5564022590120326,6156.25,11.38291971315429,2.254294617850917,5.709245209875375,0.5167702414365889,5968.75,1.5676993284119598,2.069408976328134,0.9179454880167482,5406.25,6.442948052947622,2.5684529766915034,3.7980339399896406,0.4811135297386282,0.573831619549334,4078.125,22.85169192641639,2.346490368296486,11.426217538616006,0.5211576638019257,3953.125,3.944645354556984,2.0883700633904425,2.3221269780445795,0.5323842520913686,4515.625,3.5827600042083656,2.1385079618734153,1.8286082983680823,4078.125,4.866067583351364,7.708815375326964,3.3102698870395684,0.6540261372926839,0.5576378424504247,2578.125,24.650878134547803,2.2605911987124045,12.325856870567186,0.5223272023938571,3187.5,2.649169647000065,2.0934832483899015,1.3652639853488633,0.5214880290694577,3515.625,1.5277869508719089,2.0898118767130143,0.8962687120898706,2578.125,3.6446009322112016,2.890391754379351,3.223071591894704,0.60179727965083,0.5717906065745932,3187.5,23.953668319793415,2.335306080047957,11.977242379096513,0.5446665804943235,2562.5,2.9602928905070485,2.1961928493753646,1.5022870557411943,0.514473802257989,3062.5,2.0764870489267633,2.0596210969677884,1.294985877788692,3187.5,3.2004899856548,2.511283697718426,3.327113243948843,butsal1
2,0.18648073928551046,0.5950145317013935,3000.0,23.732590913756386,2.4692244000781614,11.868362143825225,0.253284017280886,2937.5,0.6569465111481054,1.339197262603875,0.9370296779592383,0.5686139110835768,4687.5,0.5223206357635858,2.3181090575077405,0.26709629854041045,3000.0,5.0922863525871325,20.896862337431827,2.7635164348573413,0.24143322251412802,0.6246734208770117,2390.625,22.96385970178805,2.6643463469511346,11.485352765059906,0.589751658454839,2890.625,0.5250151549035396,2.437547940434314,0.28675395372230605,0.3474840941745587,2328.125,0.46796628868750095,1.5325296917245055,0.4488824125802209,2390.625,2.8207801894320816,13.182755028032119,3.864034621216484,0.6716116981945404,0.6108641142614519,3609.375,23.17964519324966,2.569796404415598,11.59185186285798,0.5745915270201004,2921.875,1.645087311713031,2.350681905781528,0.8510248989594663,0.5473846785762182,3531.25,1.5169309775600512,2.209381681676888,0.7949556284030977,3609.375,1.306627103676738,9.13552639818829,2.6744085208494703,0.5068299673355555,0.6154957848944644,843.75,23.02983502889734,2.600751723165189,11.524102773260894,0.649410941688238,2468.75,1.7725058651502956,2.8523422973193533,0.9008511198835978,0.6047316444901805,2843.75,0.9833409024428235,2.529926785335988,0.6641557656845968,843.75,1.2705045402265402,16.221585802321535,1.259567238029805,0.5537932988299741,0.6154734567965898,2828.125,23.06663174322187,2.6006007067007886,11.536775398714028,0.4638921249555569,3187.5,1.0646201474199875,1.8652962333692642,0.6502601829574213,0.5684683936483275,3140.625,0.7453336662154225,2.317327364394856,0.5859620304827375,2828.125,0.8229918745188249,6.723341429282698,3.6876780357278456,butsal1
3,0.2854924669553446,0.5872404188718914,3234.375,23.51957730606265,2.422717837989154,11.760826778972397,0.2372537657646393,3171.875,2.4160095846476914,1.311052031613741,2.930825131701245,0.42858747633853267,3296.875,2.244157102212294,1.7500491476669993,2.184963859375902,3234.375,2.5213424604410113,16.794784442461605,1.4043294617756064,0.22698121201448973,0.5942979912403493,6281.25,23.226210868319164,2.4648633194035483,11.61403051596497,0.1946533215103764,6218.75,2.1402061055357233,1.2417012781072572,3.1370708290353004,0.531746252589262,6140.625,2.0105755755212127,2.135594227552076,1.429632400021686,6281.25,1.8379839808523741,19.404444281477367,1.3961156972629345,0.4614424999520892,0.619273146629056,2796.875,22.697259420988622,2.6265549465345828,11.351678211013418,0.5622308102638914,3046.875,1.9027423991225398,2.284308771484831,1.1580049856199734,0.49518366217960585,2875.0,1.6176149544458216,1.9809184550516363,1.9489171496322193,2796.875,1.0824319567555836,11.140871679377284,1.7230560789151759,1.0,0.6198607541459005,4328.125,20.750351011395622,2.6306149941271997,10.378865871687537,0.47929669897635596,4453.125,2.9000818493790224,1.9204794708120971,2.1479290064699694,0.46131385539420966,4203.125,2.5480880311999057,1.8563685181318306,2.001122614680664,4328.125,0.9150960120030288,7.3079132649554595,1.377153669893867,0.4827687161730465,0.580307051622859,6421.875,23.829882395254312,2.382694309891974,11.916278313986313,0.5751517873447365,6296.875,2.27361279504351,2.353781821865482,1.4082451742404585,0.5802028979867961,6546.875,1.639521873669861,2.3821031522236353,1.0075720235146375,6421.875,0.897619775131665,1.9333710687433268,1.6898898518038683,butsal1
4,0.4436687367665435,0.611017207174089,2203.125,23.26311534102871,2.570807805494752,11.634146657664154,0.5217275206030348,2328.125,1.3573352684250464,2.09085833510818,0.753550722226673,0.03938847279782853,2140.625,1.3408096117935289,1.041003539602059,2.0046334287071255,2203.125,6.794121601071951,7.189960845902448,3.734582098019889,0.7353143155267179,0.5726696442658807,6656.25,20.51303537641705,2.340109909304431,10.257430409018703,0.587573845170614,5656.25,8.068926900607732,2.42467648642139,4.063184957227914,0.5435384862171185,5593.75,3.863919238273476,2.190765201019019,2.943355175765073,6656.25,4.248895429582353,3.7780660559333796,2.4805546596267645,0.6190991838220704,0.5796575320781379,2328.125,23.201255031975155,2.3790125345742865,11.605082482712545,0.505992848774091,2203.125,1.8752648439672792,2.024262194420544,1.162645872125051,0.6319634491303514,2515.625,0.9177294904124988,2.7171214316541636,0.5021641430979061,2328.125,3.4300824411165287,2.625355361624827,4.1665537299056545,0.5284775656585681,0.5823149769095685,2546.875,23.389412531266487,2.394148568222647,11.69794331412471,0.568431623325562,2921.875,2.803580754780817,2.3171299243604437,1.5415184421141819,0.5213713424377098,2984.375,1.642531284579173,2.0893023938288877,1.1442949222578283,2546.875,3.2844930326808184,6.362369595817967,3.088583533251216,0.4111070066870317,0.5645136628303155,5093.75,19.439029059335926,2.296283292144608,9.722342232081152,0.5167406601182503,5156.25,9.85658600507137,2.0692823034619323,5.796398044190437,0.5090774268263846,4968.75,6.370915324671481,2.0369810936486488,3.573939058235207,5093.75,2.8247945997947066,8.490506860798632,1.8067910192312298,butsal1
5,0.5109557670117896,0.5163078960678418,31.25,22.35253740426588,2.067430896370924,13.503164680790444,0.18381333643566944,93.75,0.6348023220417056,1.2252099239565455,1.64415326774199,,281.25,0.2596707252802303,1.9019422996775361,0.14813216034277255,31.25,12.029745527936711,2.0448048101696097,13.378556451431265,0.3944092652305129,0.5729651772268709,6343.75,21.82947111918411,2.3417294016119854,10.917160248380283,0.3531561566181729,6406.25,5.872051693378855,1.5459681810864936,4.78254777699072,0.4823901202626353,6468.75,5.661128175435532,1.931956941214878,3.2657139178488834,6343.75,1.514381538822527,9.907681302759443,0.8348294803884352,1.0,0.5985006656836704,2718.75,17.531435035577623,2.4906641544071135,8.770128753362929,,31.25,16.826770830587904,1.9206615981164001,9.025835634927645,0.5316108150661453,6406.25,1.1843901894814468,2.1349767077589945,0.5932907833320172,2718.75,1.135289123026737,8.829926820908781,0.7674492831231126,0.6248847883342091,0.5581546591686124,5203.125,21.147751856033864,2.263235362216051,10.57680044582245,0.5246011208193375,5390.625,4.35839142139333,2.103496755658057,2.690088329286949,0.5381394054056938,4765.625,3.9563659382982697,2.1651554856685493,2.20619401899188,5203.125,0.9179392835438962,2.6658476353418337,0.7193702964883687,1.0,1.0,6765.625,21.53834834080053,2.301922484425063,10.773541371971442,0.5377077246582281,2203.125,7.530415408207987,2.163133699910304,3.772713445757104,0.49365081154119483,6265.625,4.343040549305575,1.9749216998722545,2.3448662289833586,6765.625,0.6438346907609046,3.0407704443166494,0.6368201365518056,butsal1
6,0.6574530434396884,0.5509944505797295,2406.25,24.21789667882806,2.227143965795392,12.109608588491218,0.34522176617116973,2796.875,1.3950953584962422,1.527234639661856,0.739554985644031,0.5402100837952211,2656.25,1.325772925917471,2.1749063316878505,0.8579530705035244,2406.25,5.04500943781567,5.838615587430752,2.7275781157296386,1.0,0.5642666144500302,2718.75,22.960649693598373,2.2949813651249826,11.482366387651217,0.47856091806673473,2781.25,3.3008320167711718,1.9177695624433113,2.8643466662439967,0.5145329183049829,3156.25,3.0173035002014568,2.0598719000853407,1.7335236179325328,2718.75,2.5464126465647308,7.713917152363763,2.159171844483538,0.3488370347189653,0.573886708211772,3156.25,21.05002328701256,2.346793726624668,10.52637528223694,0.4373895645493857,3093.75,4.5012201233483715,1.7774288157294222,4.559705095025646,0.507488925708557,3031.25,3.749227770448023,2.0304111972277212,3.036872472160586,3156.25,2.0505884138315347,10.749997117816548,2.0682182554024795,0.5420491385501991,0.5757954259140166,1984.375,19.877394385916812,2.3573531760110313,9.94462240061596,0.49351499814374267,2046.875,8.299962254828195,1.9743921267856308,6.708907109491538,0.47195475682527266,2171.875,4.315329901133406,1.893777120285705,2.545219980667965,1984.375,1.3151238753364582,6.550921185086253,1.5122810008177812,0.5773537065018741,0.5898378943981311,2187.5,19.66332352978264,2.438060431088843,9.836088810608812,0.5278479404877108,2125.0,3.465002318551948,2.117961745275352,2.4313050819560713,0.4270215962855628,2250.0,3.2383354593712914,1.745266476916612,3.9237973485810156,2187.5,1.2727868081830775,2.366044646276862,2.0220332929620097,butsal1
7,0.5010618631598552,0.5881138756666499,2843.75,23.56840900672697,2.427855518606094,11.78657540159755,0.5523204292787279,3281.25,0.20314247335861607,2.2337405264860877,0.10909934116143438,0.3967122443511939,2734.375,0.1863523822348908,1.6575837825923543,0.33630666079483124,2843.75,7.027412553127735,6.012769476792215,3.9015844310113583,0.6633280080749819,0.6010032015427098,2515.625,23.792237889709806,2.5062857743883455,11.898585563462733,,31.25,0.21468519497299368,1.0132149437243756,0.20692192688401362,0.14790347425679606,2578.125,0.1897733907783677,1.1735759620986528,0.28144165169037927,2515.625,3.7290424413019916,2.9702500474786007,3.654818106027962,0.23943420623122091,0.5958073179847267,6812.5,22.886277106999042,2.474067553658017,11.443226376233733,0.5145912936420708,7125.0,1.872227364896939,2.060119620645253,1.248240238239727,0.5066185375657015,7187.5,1.7210830034036315,2.026829291611591,1.214543939989209,6812.5,1.875426801120044,15.777727710494617,1.1406926712613976,0.6550327451170083,0.6057005143691678,2718.75,23.599768774362644,2.5361433033576475,11.802248150120572,0.5130148563147124,2859.375,0.5940203882680446,2.0534507324647393,0.5296821787285159,0.2821414672543885,2781.25,0.458001867294781,1.3930321287333243,0.5807131855996953,2718.75,1.7577388996920038,2.898825862005907,4.445963725212155,0.8623202672214753,0.6154992984059586,359.375,23.07866380412885,2.6007754884562146,11.569629532271541,0.6393403978461424,2859.375,1.1343970448852032,2.7726975630982906,0.5728399700043446,0.5307588280495447,2671.875,0.9672182929793925,2.131100295064442,0.640862791094639,359.375,1.4247762350600905,36.31616577904849,1.3702312306331226,butsal1
8,0.1647047431587606,0.6172058947807336,2500.0,23.025008049927226,2.612370426726386,11.512614852155613,0.34679370196220316,2437.5,1.2691109069508018,1.5309099177456744,1.864693254103889,0.10119775568679823,2578.125,0.756331474739893,1.1125917923849045,1.5488475006733757,2500.0,6.263150199791658,22.74644785108751,3.146729056912327,0.7053994195331321,0.6098766505252753,2875.0,22.989465205492916,2.563291844352392,11.494839830672019,0.5324014046328991,2687.5,1.409307060623875,2.138586407033415,0.8481539772389419,0.5066744021634362,3000.0,1.2646346868415372,2.0270588114328802,0.9259721813762473,2875.0,2.047787962892021,3.3944264414389522,3.9559608813411153,0.5434003895813708,0.6149385391958706,2078.125,23.20218364679185,2.5969880182547627,11.601302481649372,0.5229983886169156,2328.125,0.944139787732761,2.0964289766243382,0.5657159962665588,0.5338464195164179,2515.625,0.8446455893650662,2.1452157440528765,0.47831913407924964,2078.125,2.03558951963522,6.570307839836914,2.9220018916166666,0.5290557393233348,0.6120131888133179,2578.125,22.976216484740494,2.57740719830511,11.488200757000682,0.21068110354521408,2515.625,1.3899783370736145,1.2669150637232747,2.177759692863514,0.5752175967124824,2828.125,0.5003438754858898,2.35414648125888,0.3101213022982572,2578.125,0.9532490727458232,2.1233935382568916,5.731680782897274,0.4939971319411727,0.5884024552212073,7156.25,20.41556019655085,2.4295577383422824,10.207942812819358,0.570639385027337,2343.75,5.484496629563323,2.3290445493321954,2.7447643698148485,0.49958981726814433,2781.25,4.469789164887181,1.9983606139682593,2.342833355029264,7156.25,0.8730301602875494,7.905093533056743,0.7390023256932865,butsal1
9,0.7519251425532951,0.5559549176973811,2687.5,23.471646179521446,2.2520235891690277,11.736031018777355,0.5478173915574054,2562.5,3.751590845839194,2.2114959340081555,2.2275641826969164,0.5177403640342872,2125.0,1.3132864197327514,2.0735718385336668,0.672990247623638,2687.5,7.358935108997176,4.0310413166914145,3.767901758435447,0.6654271657569216,0.5783941380612383,3406.25,21.751917379217435,2.371883529800755,10.876095163117368,0.4412140690402362,3343.75,4.603554490125684,1.7895940906787189,4.6561085125188075,0.5415216760240094,3218.75,3.881648761558948,2.181128196700456,2.5018710916648663,3406.25,4.106629037688958,2.9888858199212507,3.3851395811082003,0.39904911720094094,0.6082439971025588,2921.875,21.26231792207533,2.552609258323969,10.631331226372078,0.49935138345867625,3109.375,4.505654132293884,1.9974088951016995,2.6271461638249622,0.04503978802583586,2984.375,3.0265550661913174,1.0471640466912504,5.814329840334311,2921.875,4.100076872410968,8.320147524721847,4.054561949624236,0.7355755017243105,0.5880901084476328,2546.875,21.734650907211492,2.427715431234958,10.867446762015716,0.5563089098886576,2671.875,7.027934221948688,2.2538203319545005,4.329538886402858,0.0926711538475391,2609.375,2.679997908995531,1.1021362367575023,4.2785415365359185,2546.875,2.340990814567539,3.7817978535309464,4.520691944131079,0.6850143918945559,0.5773145657608222,2000.0,22.463606688545728,2.365825550151669,11.232290132877234,0.5747283349177554,2687.5,3.201940181522332,2.351438109112223,1.642593579928549,0.4864111693974812,2937.5,2.888445066655301,1.947082842177167,1.693881933123251,2000.0,2.1339892743122477,3.174748224259318,1.76726079087086,butsal1
