,peak0_accuracy,peak0_freqency,peak0_prominence,peak0_width,peak0_width_height,peak1_accuracy,peak1_freqency,peak1_prominence,peak1_width,peak1_width_height,peak2_accuracy,peak2_freqency,peak2_prominence,peak2_width,peak2_width_height,primary_label
0,1.0,3187.5,7.631405357063698,19.852752344531094,3.8295489766739497,0.6654390581049694,2546.875,0.6666341064305871,5.977984126513803,1.5135573873987442,0.6102811594166666,3484.375,0.6551447093246351,2.5659524145745536,2.9955605647576657,norfli
1,0.1594786844242797,2578.125,7.267299185573718,20.22554298739675,3.6858352974382846,0.4459677429951073,2375.0,1.472257155937652,7.219796229237744,5.675075773121479,0.5184404758192109,1187.5,1.3383083809711809,16.612691886032778,1.335393657267488,norfli
2,,15.625,5.9083955672637245,1.5096043479103851,15.282774577585258,0.12049511721771465,2765.625,2.72033240986712,26.15107710060716,1.6665854073471384,0.5005077054999942,1609.375,0.6611027959247306,8.008131544860008,0.6824361280617679,norfli
3,0.5842924548358399,31.25,8.421866193726848,2.4055372860868016,9.937413354095279,0.1828367274163194,2406.25,5.278770265931846,18.35618474698879,2.7457012489462347,0.32368226029587044,1171.875,1.1573565011953861,14.785949580998313,0.7350704249636169,norfli
4,0.5304383835933724,78.125,4.6732524467458125,8.518583845524777,7.228438770853245,0.5526624458224529,3234.375,0.5952796424107784,6.706345067575767,1.1296730759939864,,,,,,norfli
5,1.0,78.125,7.382778765123823,11.446258266681411,6.322367770072893,,,,,,,,,,,norfli
6,0.4171094246433704,2593.75,4.304766371454879,8.577939344688929,2.34605819453084,0.4844780021184914,31.25,3.7099443022749625,1.93978143340034,10.466251131954609,0.2716213516535457,2078.125,0.6069800179941145,12.356210633619694,1.6723660702228398,norfli
7,0.3058525464192116,2718.75,5.663900881441844,11.524928829936158,3.1929966748029828,0.6639409434852475,1375.0,2.9112552244751857,20.82967223855402,1.9001110868187527,,,,,,norfli
8,0.2305759145888353,2718.75,9.047903755692586,15.59608053286692,5.276788054007394,0.3178039490272824,1812.5,1.482154107692481,11.726834226895775,2.172879717456401,0.6256009585977367,3890.625,1.248498860850346,2.670947009518585,1.9288398423259203,norfli
9,,,,,,0.12342632036074308,3015.625,4.081021498019504,30.801746193328,2.6052935378040765,,,,,,norfli
10,0.3183320170617673,3140.625,4.508976403905828,19.070867820379874,2.616876248975164,,15.625,3.3720665269285917,1.6772526729842272,10.706617504706976,0.22959107787122346,1781.25,2.1472358656147366,9.086083765304481,1.6390728615103547,norfli
11,0.171195239087906,3093.75,6.6105197394302975,19.30490841098947,3.440133535699456,,,,,,,,,,,norfli
12,0.5378453576032001,31.25,9.17211872318898,2.16377789653666,8.430551087235798,0.10324998834755328,2859.375,4.880881419452306,32.33900153127573,2.7350488597609908,0.38755275167760417,1500.0,1.9935369188261003,9.79676211532518,1.2921558044197012,norfli
13,,,,,,0.8510115230714864,3921.875,3.9317208208355403,6.711928470010547,3.166558545671962,0.5340591419855754,1343.75,3.8334212406402735,6.4385853878200265,2.644091704727733,norfli
14,0.467486090143245,3515.625,4.4254265342717405,13.145196529951649,2.4738577263870623,0.2511584533430841,2625.0,0.9146842952428652,13.353959919349306,1.1390762095527596,,,,,,norfli
15,0.8871817265784742,2781.25,8.038153884964661,8.863812303381678,4.149476744472722,0.6610666321292658,2187.5,4.74972461843737,5.900864858967736,3.438144289418332,0.6811063861388933,2578.125,4.38348712884309,3.135842038014431,4.909540233296211,norfli
16,,15.625,3.104622007580748,1.2520636739368407,13.140553290289269,0.5336336838930265,218.75,1.146945732447025,6.432711575404322,2.488876811997012,0.16928976019561906,2953.125,0.16945625281648655,22.87199445678459,0.12561139665855925,norfli
17,0.17308642657826667,734.375,2.496499743571246,18.139743356649284,2.6732424561483543,,15.625,2.187283023358072,1.4742293699943094,11.352787373431845,0.4619259793206412,500.0,0.3128251515908991,1.858480360634072,2.5411989987367263,norfli
