,peak0_accuracy,peak0_freqency,peak0_prominence,peak0_width,peak0_width_height,primary_label,peak1_accuracy,peak1_freqency,peak1_prominence,peak1_width,peak1_width_height,peak2_accuracy,peak2_freqency,peak2_prominence,peak2_width,peak2_width_height
0,0.7873702533287049,1625.0,3.2508329054705336,159.9023680000931,1.6906603396393751,norpar,,,,,,,,,,
1,,,,,,norpar,0.531774612620046,3593.75,2.421893876818308,6.407170736271013,2.788434927904712,,,,,
2,,,,,,norpar,,,,,,,,,,
3,0.6389013756752617,109.375,6.057435076808537,2.7693265291996614,3.573629226985343,norpar,0.2504704551252186,578.125,3.3545335282688082,37.356766242854064,3.817131798725253,0.3730850332552935,234.375,1.0262239956586283,1.5951126596842309,2.8012108589525115
4,0.6176269239500439,109.375,4.850234469135682,2.615246895336723,2.845441093898399,norpar,,,,,,0.23021894005067234,703.125,3.567344720923221,36.37397885814853,3.2764475011007597
5,,,,,,norpar,0.4777809624399374,296.875,4.203236419016487,22.97886353601161,2.550427312563396,,,,,
6,,,,,,norpar,,,,,,0.44104914579052096,640.625,2.257371563560329,60.82824588949954,1.7614733094811081
7,,,,,,norpar,,,,,,,,,,
8,0.5290607700389214,78.125,7.7547976360751285,8.4936648839609,4.408207815229028,norpar,,,,,,,,,,
9,0.9090951178747084,984.375,5.571997794119987,77.00356500492559,3.211090199905572,norpar,,,,,,,,,,
10,1.0,3562.5,5.4372688448204585,12.698536153574874,3.0021381704872203,norpar,0.5206676347613783,3171.875,1.8743020491242048,6.25870526916441,3.1831907566093736,0.6162306904575268,3890.625,1.8431080526910908,5.211464153776092,3.68153652159254
11,,,,,,norpar,,,,,,0.3236026306735936,3984.375,1.8091726357769249,8.870525333318682,2.63805973824026
12,,,,,,norpar,,,,,,,,,,
13,,,,,,norpar,,,,,,,,,,
14,0.01857609179608544,5796.875,4.064010857386027,138.57416643628648,2.032891666473178,norpar,,,,,,,,,,
15,,,,,,norpar,,,,,,,,,,
16,,,,,,norpar,,,,,,,,,,
17,,,,,,norpar,,,,,,,,,,
18,,,,,,norpar,,,,,,,,,,
19,0.5299656350252924,3359.375,4.771548949434892,6.3825120534781075,2.401001794632566,norpar,,,,,,0.6612222687329357,3234.375,1.6473300507615858,5.903575753104517,3.0632620678640987
20,0.6251523601144882,46.875,11.86356262443958,5.335501113494677,7.597818965977132,norpar,0.4305906430534852,296.875,2.5229640264700035,1.7562057732288563,4.247760830903734,0.3625267814564014,156.25,1.6559309137370102,1.5686933519884132,7.013265711254228
21,0.7409057648545889,78.125,16.701139180294312,3.859599575570532,9.066448109241037,norpar,,,,,,,,,,
22,0.7090663627120691,125.0,13.1438994869841,6.874419948974966,7.103986462419792,norpar,0.5014809040946768,656.25,0.4483653831782771,2.005941213112358,1.0234163411599522,,,,,
23,0.5512229765469879,62.5,13.404319729007804,6.684834212137661,7.224215890971978,norpar,,,,,,,,,,
24,,,,,,norpar,,,,,,,,,,
25,,,,,,norpar,0.7989322749580798,3078.125,0.6584298372058206,4.973448621808957,1.4186405892490703,,,,,
26,,,,,,norpar,,,,,,,,,,
27,,,,,,norpar,,,,,,,,,,
28,,,,,,norpar,,,,,,,,,,
29,,,,,,norpar,,,,,,0.8452969644955561,937.5,1.1710196388420586,51.711978203363685,0.8856137975044753
30,0.0003994178122290748,6609.375,3.820919336247168,168.06712900497482,1.936409967979289,norpar,,,,,,,,,,
31,,,,,,norpar,,,,,,,,,,
32,,,,,,norpar,,,,,,,,,,
