,primary_label,peak0_accuracy,peak0_freqency,peak0_prominence,peak0_width,peak0_width_height,peak1_accuracy,peak1_freqency,peak1_prominence,peak1_width,peak1_width_height,peak2_accuracy,peak2_freqency,peak2_prominence,peak2_width,peak2_width_height
0,saffin,,,,,,,,,,,,,,,
1,saffin,0.5725200896909404,109.375,14.721961602996393,2.339291217865699,8.718888810265886,0.37930397241253466,218.75,5.792303353081698,1.6110945705369204,7.327221979393537,0.3825351679707615,46.875,2.1648572205971517,1.6195254338835732,7.618314107941152
2,saffin,,,,,,,,,,,,,,,
3,saffin,0.18355808771929427,2468.75,3.9483905326730433,17.14757631794211,2.008222848606899,,,,,,,,,,
4,saffin,0.060856301894755986,4390.625,4.082730775747444,59.628787493311215,2.1122394524186765,0.5142429553622221,2578.125,2.6912377927203055,6.175926902381946,2.4684433681603744,,,,,
5,saffin,0.5729434540187057,31.25,11.687959855572085,2.341610284188927,13.553137248163994,,,,,,,,,,
6,saffin,,,,,,0.71943519805335,109.375,2.0640601567129258,7.12847793494889,1.4079069006536171,,,,,
7,saffin,0.3995038085299965,234.375,8.132192526145754,8.326447479641951,4.233316530328303,0.6855290129270374,125.0,5.13889330535058,3.179943591324,4.1642989504772405,,,,,
8,saffin,,,,,,0.4804028301126677,328.125,2.1316246431354307,26.943949681318927,1.292154688831208,,,,,
9,saffin,,,,,,,,,,,0.7985414565693101,125.0,1.6344338556259679,9.927600815242087,1.0518971789421103
10,saffin,0.0713828020578039,4234.375,5.575303796071196,47.38227990769872,2.8362993336662163,,,,,,,,,,
11,saffin,,,,,,1.0,31.25,3.5743971742683733,3.8992935552449928,4.086550633372879,,,,,
12,saffin,,,,,,,,,,,,,,,
13,saffin,,,,,,,,,,,,,,,
14,saffin,,,,,,,,,,,,,,,
15,saffin,0.16930448321626096,2984.375,4.824250654331176,19.26096828107163,2.4362702023607894,,,,,,,,,,
16,saffin,0.6507905280219318,31.25,4.49374309178691,2.863610755846864,6.692446824303451,,,,,,,,,,
17,saffin,0.6383989127656716,656.25,3.94539690765722,77.433395497108,2.362979548122316,,,,,,0.8497920159566197,3937.5,0.929233953998694,13.314871461309252,1.4778858669431778
18,saffin,1.0,31.25,10.19153999892223,3.184432018565697,11.83975749426535,,,,,,,,,,
19,saffin,,,,,,,,,,,0.6300358964345469,31.25,1.0428225206667892,2.7029649373079856,2.8666762620862745
20,saffin,,,,,,,,,,,0.6553757699751707,3515.625,0.9962556137022516,5.803422469325228,1.1891540740146338
21,saffin,,,,,,,,,,,0.4048542176831211,875.0,1.0645021528347405,42.006514610043936,1.0569127211598883
22,saffin,0.7712472529067365,62.5,10.704320183873973,4.3715322010637765,6.6733797006341815,,,,,,,,,,
23,saffin,,,,,,,,,,,,,,,
24,saffin,0.3616211919696066,62.5,14.889605271100795,3.1329360793956362,8.232936749444637,,,,,,,,,,
25,saffin,,,,,,,,,,,,,,,
26,saffin,,,,,,0.7818674031182498,78.125,2.507231564400056,4.584367555767468,1.349341631621941,,,,,
27,saffin,,,,,,,,,,,,,,,
28,saffin,,,,,,,,,,,,,,,
29,saffin,,,,,,,,,,,,,,,
30,saffin,,,,,,,,,,,0.38852964957868397,3531.25,1.4331131964424344,8.177011357222625,2.255002942320893
31,saffin,,,,,,,,,,,0.9162065881030786,203.125,1.4483033653189934,11.934112448245369,1.4665771807394332
32,saffin,0.6495610341906786,78.125,9.097527967589668,5.707127902803558,5.513657026662687,0.7167210192118285,343.75,2.8044668159768023,3.5300889505380333,5.800167830084858,0.1284713408418532,187.5,0.7208897427795096,1.1474091981851178,5.052252324236305
33,saffin,0.04278397570300041,5484.375,3.900682570007992,146.25747631295562,2.084156531303849,0.6939813362120294,468.75,2.8530609372731432,3.2677745455841354,2.2921024498861984,,,,,
34,saffin,,15.625,6.241628255382082,1.885023484114276,14.545717365228946,0.3834899232041976,5843.75,1.4474076224788155,196.26605396115372,0.8368428424706574,,,,,
35,saffin,,,,,,,,,,,,15.625,2.4135321617409486,1.0216621647431976,6.406524734166638
36,saffin,0.6639381581526498,578.125,13.456584824640654,5.95128559971549,6.926359995677225,,,,,,0.8905215085040121,171.875,1.3677304213147656,9.134214276570004,2.2931645338908653
37,saffin,,,,,,0.4290809739520538,500.0,1.6607867783065566,8.757809377297047,1.0702848407455856,,,,,
38,saffin,0.0623874212292268,4468.75,4.281857639451555,60.792699768093996,2.5250783146021156,,,,,,0.8549013562040202,31.25,1.3601736785867788,27.56745270220663,1.0695021142273933
39,saffin,0.5513553506409519,5203.125,3.3267697143864443,178.31484252468238,1.8095990547603056,,,,,,,,,,
40,saffin,,,,,,,,,,,,,,,
41,saffin,,,,,,,,,,,,,,,
42,saffin,0.4765450915968523,5375.0,3.2931311496125377,173.84496455980275,1.6479903633168107,0.7909708922169005,1546.875,1.56573241241043,4.784022716289144,1.4769520089659904,,,,,
43,saffin,,,,,,,,,,,,,,,
44,saffin,,,,,,,,,,,,,,,
45,saffin,0.8044418486877719,31.25,9.337796916574169,5.113568487377448,9.833986027592571,1.0,3937.5,0.6349499149769229,9.460268173238287,0.4671505267805596,,,,,
46,saffin,0.6671830804212421,1093.75,7.064515235578813,30.046549354091937,3.6356319517352875,0.5826224346735008,171.875,2.7694250971710783,2.3959121981502207,1.7048563152418943,,,,,
47,saffin,,,,,,0.4345830766337204,78.125,2.8686248982737923,7.07442567545645,1.6658253087060368,,,,,
48,saffin,0.03965411468860858,4562.5,5.041664589008376,51.02328312065583,2.569247999842628,,,,,,,,,,
49,saffin,,,,,,,,,,,,,,,
50,saffin,,,,,,0.5809495042070039,171.875,2.0192290312781163,2.386347254183857,1.4863237547419677,0.2584031985686849,2359.375,2.0020183818001467,14.832857934081574,1.2473066570200908
51,saffin,,,,,,0.3016516550737096,375.0,3.212325695493444,11.455601002168036,2.4117080417665813,,,,,
52,saffin,,,,,,,,,,,,,,,
53,saffin,,,,,,0.5699477457995263,3421.875,3.2106566819957165,9.301195287155394,3.1131662799619866,,,,,
54,saffin,,,,,,,,,,,,,,,
55,saffin,,,,,,,,,,,,,,,
56,saffin,0.640018737139446,78.125,6.063962629572696,5.555844723992593,4.941124351016824,0.03401668663763613,5046.875,3.1222862802771303,74.53544901245209,1.7094249239052282,0.7133758311907339,187.5,1.2505454633579771,3.4888893150718534,4.763513239839074
57,saffin,0.020044059006746003,5968.75,3.906708271443198,164.2931006028855,1.9926177018112767,0.5336511796233632,93.75,2.057431746300494,2.1443176358683,1.2763960798566143,0.5345027325482117,578.125,0.9552372719143531,6.4447209677996895,1.0403614806503498
58,saffin,,,,,,0.3863106630432295,78.125,2.092499317374339,1.6294889609112468,4.295668643446694,,,,,
59,saffin,0.7930232189728064,109.375,4.535288600940532,9.662919628348217,2.9546251338052882,,,,,,,,,,
60,saffin,,,,,,,,,,,,,,,
61,saffin,0.6574656152324866,31.25,9.016917094751827,2.9194149389665647,12.715548143898998,,,,,,,,,,
62,saffin,,,,,,0.3774755622139594,203.125,0.924962900083516,1.6063626410497582,2.7375405832033044,0.2652179847359223,140.625,0.8441472272683725,1.360947844702764,3.1044213490913988
63,saffin,0.6051891740862865,46.875,20.565426088748712,2.5328586106667488,10.851638383871405,,,,,,,,,,
64,saffin,0.5522087870005903,31.25,9.606545938577364,2.233183615421498,10.942548312169464,0.7622361799888173,3750.0,2.2091159210454627,8.411708728039173,1.833600899459621,,,,,
65,saffin,,,,,,0.6600609725050163,1156.25,1.8211743904211275,41.1838561261007,4.10630202142494,,,,,
66,saffin,,,,,,0.6927624940169056,3109.375,1.8197351291599764,175.75979152418753,2.337849800680197,0.3263871466857265,296.875,0.8166166199290574,16.329854672277104,1.861315216938164
67,saffin,0.5810162040588842,31.25,8.029210170961145,2.386727147177168,13.095079845636931,,,,,,0.24365178689503586,3812.5,0.6376244430318788,13.221423448530345,0.3507744676602649
68,saffin,,,,,,0.7280001623674516,250.0,1.996048908189272,33.08825504579283,1.2446185953592184,,,,,
69,saffin,,,,,,0.6370831443612983,828.125,4.276326428800932,2.7554520669481946,2.329876825369384,,,,,
70,saffin,,,,,,,,,,,0.5531944000524048,3515.625,2.7758983645982145,6.714329454133662,2.2900732896817217
71,saffin,,,,,,,,,,,,,,,
72,saffin,,,,,,,,,,,,,,,
73,saffin,,,,,,,,,,,,,,,
74,saffin,,,,,,,,,,,,,,,
75,saffin,0.023376523235256297,5562.5,4.111541988411647,138.23136880470446,2.0560191417295064,,,,,,,,,,
76,saffin,,,,,,,,,,,,,,,
77,saffin,0.027116115764841187,5140.625,4.118233645104176,122.31675529660242,2.1804591842816183,,,,,,,,,,
78,saffin,0.8660934935354492,125.0,4.832768753432107,7.467897015629567,2.533382894192248,,,,,,0.5809250672332915,531.25,2.4473826095781286,2.38620810220754,2.9320086412671964
79,saffin,0.8660934935354492,125.0,4.832768753432107,7.467897015629567,2.533382894192248,,,,,,0.5809250672332915,531.25,2.4473826095781286,2.38620810220754,2.9320086412671964
80,saffin,,,,,,0.5679543565856413,3765.625,3.719772528022068,6.943710799376844,2.435070608670236,0.4943965516855128,265.625,3.705319329186692,21.756180731500784,2.122455435594905
81,saffin,0.02337167864417233,5500.0,3.6483232120039135,151.54178592172656,1.91308462830108,,,,,,,,,,
82,saffin,,,,,,,,,,,1.0,3671.875,2.157866282712664,7.324724485320388,2.1914078358068307
83,saffin,0.8160950835641883,31.25,8.912144758985438,5.437592530861075,6.341747994433336,0.4930541841142007,343.75,8.040410173755157,1.9725974032405704,6.631911246998787,,,,,
84,saffin,0.0189841245454242,6359.375,3.540613717631545,176.34780876490558,1.8561933144821008,0.7250661810744305,3953.125,3.290124419975657,3.637238968665117,1.9803518567362304,0.2473100861987284,1968.75,1.8596336524072423,13.285683541974821,1.3864324548697846
85,saffin,,,,,,1.0,31.25,4.928871109719388,3.548029918236588,3.736528269482808,,,,,
86,saffin,0.7145622400702323,109.375,12.100058249929994,7.0067814450761565,7.117084589742414,0.4917728680660969,359.375,1.0310166672258556,1.9676241923464524,3.7367243993729993,,,,,
87,saffin,0.8820358986711349,109.375,10.191649650184832,8.477155242442436,6.283974560095725,0.4246051293017916,359.375,0.6322881274199159,1.7379369384828856,3.833816340374375,0.44968459081026657,3625.0,0.2894710657255381,7.268558963103487,0.5724940787061809
88,saffin,0.7054325045314014,156.25,5.724307688375608,6.789615387870258,3.4554010331259244,,,,,,0.4885049216571525,359.375,1.4031036112362625,1.955053024634804,1.6182624855201682
89,saffin,,,,,,0.8132873119453496,156.25,3.699270035021164,10.711644831628178,2.004000695686301,,,,,
90,saffin,0.7613366900754203,46.875,10.098986938877033,4.190003064635327,10.544156386317887,,,,,,,,,,
91,saffin,,,,,,,,,,,,,,,
92,saffin,0.6981782150673017,140.625,6.086411772574994,9.93964037641933,3.3636843373469425,0.8143109392787629,4500.0,2.6327227635324104,188.48714008276028,1.7629125114186943,,,,,
93,saffin,0.5270245904824162,390.625,2.7751459367772764,2.1142748224901595,2.340545950434624,,5390.625,2.772369424084135,89.46242536806034,1.6069087255650982,,,,,
94,saffin,,,,,,,,,,,,,,,
95,saffin,0.9615158922986028,3921.875,4.330183792582593,51.969504282605364,2.166906369742438,,,,,,,,,,
96,saffin,,,,,,,,,,,,,,,
97,saffin,,,,,,,,,,,,,,,
98,saffin,0.8680044055026972,156.25,5.4677488611965215,30.304041701041285,3.04323978454696,,,,,,0.8217854320622652,3406.25,1.7321167790832437,5.611213558867887,1.8702298503872503
99,saffin,0.5971457411192389,62.5,7.405640833694624,7.446861821282012,4.802014450886508,,,,,,0.4613088346015571,312.5,1.4315483996341838,1.8563512161190732,2.5483689878871685
