,peak0_accuracy,peak0_freqency,peak0_prominence,peak0_width,peak0_width_height,peak1_accuracy,peak1_freqency,peak1_prominence,peak1_width,peak1_width_height,peak2_accuracy,peak2_freqency,peak2_prominence,peak2_width,peak2_width_height,peak3_accuracy,peak3_freqency,peak3_prominence,peak3_width,peak3_width_height,peak4_accuracy,peak4_freqency,peak4_prominence,peak4_width,peak4_width_height,primary_label
0,1.0,4328.125,5.8982054135508575,17.09154823379157,3.091864966325076,0.6183085901042542,1203.125,5.333574778584991,2.6199174885102536,3.2035056136039475,0.7511641107275423,1062.5,3.245416127564785,4.0187129072248515,3.5956967303721874,0.5450610403495513,437.5,2.358353777360336,6.594291248006201,3.2021274300689266,0.6493185121676267,4218.75,1.5456550659794097,2.8515905021995422,3.9695029578323413,compot1
1,0.5546658929490236,1078.125,11.757845290617931,6.736515242154128,6.015731076610629,0.7963159281834975,843.75,5.443088010243065,4.909564066948214,3.7823660473648144,0.6973259557680521,687.5,2.3031998094390733,3.3038842248186673,1.6961763489110735,0.4467981091023091,968.75,2.214683227839486,1.8076583186967812,7.083552369891173,0.6274824944082878,5406.25,1.3746309872763007,5.3688752071481085,0.7308029788460036,compot1
2,0.7654216868380164,968.75,14.552645623202062,4.262968671402582,7.780827789243874,0.5556673174178204,31.25,4.174587284207068,2.25056593674054,5.6869223553452874,0.2317437838781413,5406.25,1.219288432762499,14.318139924109914,0.7039447948182422,0.6174972502131437,718.75,0.9448227687688926,2.614360290369767,1.7653827031448768,0.6879243246489473,6078.125,0.8799967730980389,9.613052977055359,0.5936112890461865,compot1
3,,15.625,4.785463281754819,1.3045639441777808,17.3299974046137,0.5724857231848552,890.625,3.3586828854604103,2.3391031697226694,1.9960406635991592,0.714625833099988,5203.125,2.0663910898343443,7.0083428424015315,1.1053049158952797,0.6318220031098982,703.125,0.884878711586891,2.7160775723881514,0.7715656526855333,0.3843536360913135,6906.25,0.7773442705369733,6.4972364566637575,0.4676795173196841,compot1
4,0.7397446251270219,1031.25,14.555250328796403,3.842379818238399,7.284705987071433,0.7268620078651586,1203.125,5.596641348407083,3.6611530757183175,6.090046263870642,0.6404600397911979,734.375,1.3915729853849552,5.5626640188715175,1.4109209816130317,0.4426443926694127,3296.875,0.9773530692525044,7.176746671945581,0.5008156707499782,0.91911173395589,6093.75,0.7877114791143353,24.725465111458284,0.4436450892672992,compot1
5,0.6052426401667734,1031.25,14.653044756465723,5.066403323917612,7.676482151762017,0.58768412609036,828.125,4.185110029225712,2.4253250075430093,2.9032809279460103,1.0,187.5,1.3681820207497597,4.019946091128464,1.225173808824012,0.5568793761503377,1796.875,0.9227222302005632,15.797053044353206,0.8380951238395912,0.5634479023028153,687.5,0.7908450186715462,2.290677344754513,0.8651809424363691,compot1
6,0.6421411863797979,1000.0,8.337981185146498,2.7943981311616004,4.599110770067064,0.17915812184537316,3078.125,6.914546111031144,29.2382743116805,3.7618711656061232,0.5789640176820126,3203.125,2.0644681907434954,2.3750939159512257,5.4481021771898295,0.7421529727300182,828.125,1.8613474637798482,3.878268485728704,1.6721032950435892,0.6798570514053157,2828.125,1.7009991510057896,3.123604640956956,4.776717320355307,compot1
7,0.3277334698985559,2421.875,3.316009570127263,10.412536823666812,1.8328822096231243,1.0,1078.125,1.7403564123663695,3.026019592368911,1.1874693297925938,0.22205702310428652,4734.375,1.584537610449383,42.41956156180299,0.8956806318635018,0.6557219537096411,1343.75,0.8323321894536986,5.809258015578577,0.8260029954517171,0.1606410505430661,8718.75,0.7467648235710207,21.444937248415613,0.5185700111944359,compot1
8,0.6984731599643628,1062.5,15.247281432973876,3.3164543490782137,7.6354803066027985,0.57711036697436,984.375,5.854801227721895,2.364683174769077,6.76004736493534,0.5638092307052187,625.0,3.8361828950302863,2.292574878686146,3.311905737107228,0.3621698069845475,937.5,1.9428445822368947,1.5678154012627203,4.205846625928748,0.5640512613065025,531.25,1.432497977001654,2.293847673460228,1.5612453982163963,compot1
9,,,,,,,,,,,,,,,,,,,,,,,,,,compot1
10,0.6530475514943989,921.875,10.519544284148823,5.764478701950168,5.260212535877197,0.5081874707832662,2609.375,7.141153144130312,8.133180353030951,3.7360904850100987,0.716999908992773,1093.75,6.802147332583952,3.533567768267829,5.023852522991007,0.2198619944408509,968.75,2.3612937949555173,1.281824488582977,6.802468061197502,0.6240131369344921,718.75,2.2978151288289776,2.6596673932880748,2.517689061676129,compot1
11,0.5781918120540614,6093.75,8.092635001240723,18.965966590068486,4.0563053941068015,0.6750671396727728,6750.0,1.5546589938044415,33.853147351493874,1.9747008324867887,0.6581966604087703,4609.375,1.1466814757780839,11.702635804505858,0.902786760940224,0.3320718601865492,5296.875,0.6496212936354104,17.966004551554814,0.8587005895066346,0.6068713205854397,31.25,0.5622153112622664,2.543696383304268,0.8680184749812334,compot1
